type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,45175,0,34,0,0,0.420126,128,[34 32 2 0 0 0 0 0 0 0 0 0 4 23 3 24 2 24 2 25 1 23 0 25 -1 24 -1 24 -2 23 -2 23 -2 24 -3 23 -3 23 -3 22 -4 22 -3 21 -4 22 -4 20 -4 21 -4 20 -4 20 -4 20 -4 19 -3 20 -3 20 -2 20 0 0 -2 19 -1 19 -1 20 0 18 0 19 0 19 1 19 0 19 2 18 1 19 2 19 2 19 3 18 3 19 3 18 4 19 4 18 4 19 4 19 5 18 5 19 5 18 5 18 6 19 6 18 6 18 0 0 0 0 0 0 0 0 0 0 ],1667303465.7149339
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,94609,0,131,0,0,0.469121,128,[-125 48 8 0 0 0 0 0 0 0 0 0 2 24 1 24 0 24 -1 25 -1 24 -3 25 -3 24 -5 24 -4 23 -5 23 -5 24 -5 23 -5 23 -5 22 -6 21 -5 21 -6 21 -6 20 -6 21 -6 20 -6 20 -5 20 -5 19 -4 20 -4 19 -4 20 0 0 -3 19 -3 19 -2 20 -2 18 -1 19 -1 19 -1 19 -1 19 0 18 0 19 1 19 1 19 2 18 1 19 2 19 3 20 3 19 3 20 4 20 4 19 4 19 4 18 5 19 6 19 5 18 6 18 0 0 0 0 0 0 0 0 0 0 ],1667303465.760776
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,95183,0,131,0,0,0.49867,128,[-125 48 8 0 0 0 0 0 0 0 0 0 1 26 -1 27 -1 27 -2 27 -3 26 -5 27 -6 27 -7 26 -6 25 -7 25 -6 26 -7 25 -7 25 -7 24 -8 24 -7 23 -8 24 -8 22 -8 23 -8 22 -8 22 -8 21 -7 20 -6 22 -6 22 -6 22 0 0 -5 20 -5 21 -4 22 -4 20 -4 21 -3 21 -3 21 -3 21 -2 20 -2 21 -1 22 -1 21 0 21 0 22 0 21 1 22 1 21 2 22 1 22 1 21 2 22 2 21 3 21 4 22 4 21 4 21 0 0 0 0 0 0 0 0 0 0 ],1667303465.798892
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,4102090,0,30,0,0,4.47667,128,[30 -32 1 0 0 0 0 0 0 0 0 0 21 -4 23 -3 21 -2 24 -1 22 0 23 1 22 1 22 2 21 2 20 2 21 2 20 2 21 2 19 2 20 2 19 2 20 2 18 1 20 1 19 0 19 0 19 0 18 -1 20 -1 19 -1 20 -2 0 0 19 -2 18 -2 19 -2 17 -3 19 -3 18 -4 17 -4 17 -4 16 -5 16 -5 17 -6 16 -6 16 -6 17 -7 15 -7 17 -8 16 -7 17 -8 17 -8 16 -8 16 -8 16 -7 16 -7 17 -7 16 -7 16 -6 0 0 0 0 0 0 0 0 0 0 ],1667303469.7678754
CSI_DATA,STA,6E:02:E0:F3:4E:FD,-62,11,0,0,0,0,0,0,0,0,0,-94,0,6,0,4234826,0,450,0,0,4.61018,128,[-62 33 28 0 -9 4 -9 6 -9 6 -9 8 -9 9 -8 11 -8 12 -8 13 -7 14 -7 14 -7 15 -7 16 -6 17 -6 17 -6 18 -6 19 -7 20 -7 21 -8 22 -9 24 -10 26 -11 27 -13 28 -14 27 -17 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -16 -15 -16 -15 -16 -14 -17 -13 -17 -12 -15 -11 -15 -10 -15 -10 -14 -9 -13 -8 -14 -9 -12 -9 -13 -9 -12 -9 -11 -9 -10 -10 -9 -10 -8 -10 -7 -10 -6 -10 -5 -9 -3 -9 -3 -10 -1 -9 0 -9 1 ],1667303469.9059582
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,6229281,0,131,0,0,6.60428,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -17 22 -18 22 -18 20 -19 20 -19 19 -21 19 -21 18 -22 17 -21 16 -22 16 -22 16 -21 15 -22 15 -21 14 -21 14 -21 14 -21 13 -19 12 -20 12 -19 12 -19 12 -19 12 -18 12 -18 12 -17 13 -17 13 0 0 -16 12 -15 13 -15 13 -14 13 -14 13 -14 14 -13 14 -13 14 -12 14 -13 14 -12 15 -11 15 -11 15 -11 15 -11 15 -10 16 -9 15 -9 16 -9 16 -9 15 -8 16 -8 16 -7 16 -7 16 -6 15 -6 15 0 0 0 0 0 0 0 0 0 0 ],1667303471.9008508
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,0,0,0,0,-94,0,6,1,6229863,0,135,0,0,6.63971,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -3 18 -4 18 -5 17 -6 18 -6 17 -7 18 -7 17 -8 17 -8 17 -8 16 -8 16 -9 16 -8 15 -8 15 -8 15 -9 15 -8 14 -8 14 -8 14 -8 14 -8 13 -8 13 -7 13 -7 13 -7 12 -7 13 0 0 -6 12 -6 12 -5 12 -5 12 -5 12 -5 12 -4 12 -4 12 -4 12 -3 12 -3 12 -2 12 -2 12 -2 12 -1 12 -1 12 -1 12 0 12 0 12 0 12 0 12 0 12 1 11 1 11 1 11 1 11 0 0 0 0 0 0 0 0 0 0 ],1667303471.9408944
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,0,0,0,0,-94,0,6,1,6351871,0,239,0,0,6.72661,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 -7 -24 -7 -24 -5 -24 -5 -24 -4 -24 -3 -25 -3 -25 -2 -25 -2 -24 -1 -24 -1 -24 0 -23 0 -23 0 -23 1 -22 0 -22 0 -22 0 -22 0 -21 1 -21 0 -20 0 -20 0 -20 0 -19 0 -19 -1 -19 0 0 -2 -19 -2 -18 -3 -18 -3 -17 -3 -17 -3 -17 -4 -17 -4 -17 -5 -17 -5 -16 -6 -16 -5 -16 -6 -15 -7 -15 -7 -15 -8 -15 -8 -15 -8 -15 -8 -15 -8 -14 -9 -14 -9 -13 -9 -13 -10 -13 -9 -12 -10 -13 0 0 0 0 0 0 0 0 0 0 ],1667303472.0238574
CSI_DATA,STA,B8:D6:1A:81:A7:79,-22,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,8088417,0,37,0,0,8.46365,128,[37 80 2 0 0 0 0 0 0 0 0 0 -19 -20 -18 -22 -18 -21 -17 -22 -16 -23 -15 -24 -14 -24 -13 -24 -12 -24 -11 -24 -12 -24 -11 -23 -11 -23 -10 -22 -9 -22 -10 -22 -9 -22 -9 -21 -9 -21 -8 -21 -8 -21 -8 -20 -7 -19 -9 -19 -9 -18 -9 -19 0 0 -9 -17 -10 -17 -10 -16 -10 -16 -10 -16 -10 -16 -10 -15 -10 -15 -11 -14 -11 -14 -12 -14 -12 -13 -12 -12 -12 -13 -13 -13 -13 -12 -13 -12 -14 -12 -13 -12 -13 -11 -14 -11 -14 -11 -14 -10 -15 -10 -15 -9 -14 -9 0 0 0 0 0 0 0 0 0 0 ],1667303473.7648213
CSI_DATA,STA,B8:D6:1A:81:A7:79,-32,11,1,7,1,1,1,0,0,0,0,-94,0,6,1,8091442,0,82,0,0,8.50319,384,[82 -96 4 0 0 0 0 0 0 0 0 0 18 -8 19 -7 19 -6 20 -6 20 -5 20 -5 20 -5 20 -4 19 -4 19 -3 19 -2 19 -2 19 -1 18 -1 18 -1 18 -1 17 -1 17 -1 17 -1 17 -1 16 -1 16 -1 15 -1 15 -1 15 -1 15 -2 0 0 14 -3 14 -2 14 -2 13 -3 13 -3 13 -4 13 -4 13 -4 12 -5 12 -5 12 -5 12 -5 12 -5 11 -6 11 -6 11 -7 11 -7 11 -7 11 -8 10 -8 10 -8 10 -8 10 -8 10 -8 9 -8 9 -9 0 0 0 0 0 0 0 0 0 0 ],1667303473.804819
