type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,B8:D6:1A:81:A7:79,-32,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,46061,0,34,0,0,0.42235,128,[34 32 2 0 0 0 0 0 0 0 0 0 -26 3 -27 2 -27 1 -27 0 -27 -1 -27 -3 -27 -3 -27 -5 -26 -5 -26 -6 -27 -5 -25 -6 -25 -6 -24 -6 -23 -7 -24 -6 -23 -7 -22 -7 -23 -7 -22 -7 -21 -7 -21 -6 -20 -6 -21 -5 -20 -5 -20 -5 0 0 -19 -4 -19 -3 -20 -2 -19 -1 -19 -1 -19 -1 -19 -1 -19 0 -18 1 -19 1 -19 3 -19 3 -19 4 -19 4 -19 5 -19 6 -19 6 -20 6 -20 6 -20 6 -21 7 -20 7 -20 7 -21 9 -20 9 -20 9 0 0 0 0 0 0 0 0 0 0 ],1667194787.5696507
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,96711,0,131,0,0,0.472615,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -21 14 -22 13 -22 13 -23 13 -22 11 -24 11 -24 10 -25 9 -24 8 -24 8 -25 9 -24 8 -24 7 -24 7 -24 6 -23 6 -24 6 -22 6 -23 6 -22 5 -22 5 -22 5 -20 5 -21 6 -20 6 -20 6 0 0 -18 6 -18 6 -18 7 -16 7 -17 7 -17 8 -16 7 -16 8 -15 8 -15 9 -15 10 -14 10 -13 11 -13 11 -13 11 -13 12 -12 12 -12 13 -13 13 -12 13 -12 14 -12 14 -11 14 -11 15 -10 15 -10 15 0 0 0 0 0 0 0 0 0 0 ],1667194787.616602
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,0,0,0,0,0,0,0,0,0,-93,0,6,1,4103831,0,30,0,0,4.47976,128,[30 -32 1 0 0 0 0 0 0 0 0 0 8 -15 10 -15 10 -15 11 -15 11 -14 12 -14 12 -13 13 -12 12 -12 12 -12 12 -13 12 -12 12 -12 11 -12 12 -12 11 -12 11 -12 10 -12 11 -12 11 -12 11 -12 10 -13 10 -13 9 -14 9 -14 9 -14 0 0 9 -13 8 -14 8 -14 7 -13 8 -14 7 -14 7 -14 7 -14 6 -14 5 -14 4 -15 4 -15 4 -15 4 -16 3 -16 3 -17 3 -17 4 -17 4 -17 4 -17 5 -17 4 -17 5 -17 5 -18 5 -17 6 -17 0 0 0 0 0 0 0 0 0 0 ],1667194791.6236527
CSI_DATA,STA,E2:A0:36:B4:C2:71,-80,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4227181,0,348,0,0,4.60349,128,[92 -63 21 0 -11 21 -5 25 -7 32 -6 27 -4 30 -5 28 -4 24 -4 25 -4 23 -3 17 4 14 4 15 4 15 5 15 8 19 9 18 12 22 12 22 10 33 7 21 -4 19 7 10 0 25 -21 18 -16 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 9 -14 9 -13 5 -16 6 -16 5 -17 4 -14 6 -15 7 -15 8 -18 3 -18 9 -20 12 -20 9 -19 9 -22 9 -23 14 -25 13 -25 14 -24 12 -27 12 -21 12 -21 15 -22 16 -19 17 -18 19 -14 19 ],1667194791.7466953
CSI_DATA,STA,CA:16:A3:E1:C0:A6,-83,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4246200,0,339,0,0,4.6356,128,[83 49 21 0 -4 24 8 25 3 17 17 25 17 22 14 30 12 34 20 29 20 29 11 27 21 29 10 26 13 29 12 19 9 27 6 11 5 22 -6 16 7 13 19 11 -7 18 -3 11 -2 23 -10 15 -6 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 13 -9 16 -9 23 -12 10 -10 14 0 12 -10 8 -11 7 -17 9 -7 12 -9 16 -5 13 -17 18 -4 10 2 20 3 14 -8 26 -2 23 -12 19 -9 31 -5 32 -5 39 -8 28 -3 28 -3 26 0 38 ],1667194791.7864733
CSI_DATA,STA,6E:02:E0:F3:4E:FD,-69,11,0,0,0,0,0,0,0,0,0,-93,0,6,0,4251276,0,450,0,0,4.67502,128,[-62 33 28 0 -15 -26 -15 -25 -14 -25 -15 -25 -14 -24 -14 -25 -13 -23 -12 -23 -11 -22 -10 -20 -9 -19 -9 -17 -8 -16 -7 -16 -6 -14 -5 -13 -5 -12 -4 -11 -4 -10 -3 -10 -2 -10 -3 -9 -2 -7 -2 -7 -2 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -14 -2 -12 -2 -13 -3 -12 -4 -14 -5 -13 -6 -13 -5 -13 -7 -13 -9 -13 -9 -14 -10 -15 -11 -15 -12 -18 -13 -19 -14 -20 -15 -21 -15 -21 -17 -22 -17 -23 -17 -23 -18 -23 -17 -24 -18 -25 -16 -24 -17 -24 ],1667194791.831571
CSI_DATA,STA,32:14:1D:0F:7D:0C,-84,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4258809,0,348,0,0,4.72122,128,[92 -63 21 0 25 -6 32 -8 38 -13 38 -9 39 -7 40 -11 37 -7 36 -10 29 -12 26 -9 18 -2 12 -8 5 2 -8 4 -12 4 -20 8 -24 11 -24 12 -30 14 -25 10 -24 9 -23 6 -20 7 -21 8 -18 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 5 4 12 4 7 -11 5 -2 10 0 13 -3 6 -3 13 -5 8 -1 1 -7 -3 -5 2 -4 -3 -11 -11 -18 -9 -19 -14 -16 -7 -24 -5 -25 -12 -24 -8 -18 -10 -21 -9 -24 0 -19 -3 -13 -5 -4 0 ],1667194791.8725953
CSI_DATA,STA,12:99:C8:F5:46:00,-87,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4334242,0,505,0,0,4.76239,128,[-7 -111 31 0 -17 24 -14 27 -19 25 -18 22 -12 19 -20 20 -6 9 3 5 1 2 7 7 7 -2 17 -3 16 4 29 1 16 1 13 5 17 7 10 -1 19 3 16 7 11 4 13 3 14 3 11 4 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -3 6 -9 2 -8 6 -3 4 -12 0 -7 -4 -6 -5 0 -7 -13 -7 -12 -9 -17 -20 -26 -19 -28 -24 -16 -9 -20 -13 -25 -11 -22 -11 -26 -19 -27 -9 -20 -3 -19 -1 -7 -5 -8 -3 5 -4 13 1 22 ],1667194791.9126387
CSI_DATA,STA,12:7A:FE:82:21:55,-85,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4343585,0,348,0,0,4.80225,128,[92 -63 21 0 -26 -16 -27 -18 -31 -23 -32 -26 -26 -23 -25 -22 -23 -18 -17 -15 -23 -11 -15 3 -14 0 -21 10 -20 12 -19 6 -26 10 -30 8 -26 10 -25 7 -23 6 -16 6 -17 8 -15 8 -13 9 -19 15 -19 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 8 -3 4 -2 2 -2 11 1 14 1 4 4 -1 3 13 -6 0 -2 -2 -2 -1 -2 -5 -9 -4 -12 1 -26 11 -24 11 -24 9 -30 17 -19 22 -24 21 -22 17 -17 13 -22 5 -12 -1 -12 -9 -10 ],1667194791.9546301
CSI_DATA,STA,6E:02:E0:F3:4E:FD,-70,11,0,0,0,0,0,0,0,0,0,-93,0,6,0,4353337,0,450,0,0,4.84439,128,[-62 33 28 0 21 20 19 20 20 23 21 22 20 22 19 21 18 22 18 21 16 20 14 19 13 18 12 17 10 16 10 15 8 14 7 12 6 12 6 12 4 11 3 11 3 9 3 8 1 8 1 7 -1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 18 6 17 6 16 6 14 7 13 8 11 7 12 8 12 10 11 11 11 12 12 13 13 15 13 18 14 16 14 19 16 21 17 22 18 23 18 25 19 25 18 24 18 23 19 24 19 25 21 23 20 ],1667194791.9936545
CSI_DATA,STA,E2:A0:36:B4:C2:71,-80,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4362554,0,348,0,0,4.88247,128,[92 -63 21 0 22 -19 17 -22 22 -23 18 -18 21 -18 23 -21 22 -17 19 -21 19 -17 18 -15 12 -14 8 -15 7 -12 4 -17 3 -16 3 -17 4 -21 7 -25 8 -23 11 -20 12 -22 15 -19 16 -15 20 -13 19 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -7 13 -4 12 -2 15 3 10 -1 16 1 16 -2 16 -5 18 -2 16 -1 19 -1 21 1 23 -1 25 -4 28 0 27 -2 28 0 21 -5 22 -2 26 -2 28 -2 22 -3 25 -9 21 -3 24 -7 24 -14 ],1667194792.034521
