type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,4639508,0,110,0,0,5.0741,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 12 4 12 3 12 3 12 3 12 2 13 2 13 2 13 2 13 1 13 1 13 1 13 1 13 0 13 0 13 0 13 0 13 0 12 0 13 0 13 0 13 0 12 0 12 0 12 0 12 0 12 0 0 0 12 0 12 1 12 0 12 1 12 1 12 1 11 1 11 1 11 2 11 2 11 2 11 2 11 2 11 3 11 3 11 3 11 3 11 4 11 4 11 4 11 4 11 4 11 5 11 5 11 5 11 0 0 0 0 0 0 0 0 0 0 ],1667638270.355959
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,4647463,0,110,0,0,5.10982,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -13 2 -13 2 -13 3 -13 3 -13 3 -13 4 -13 4 -13 4 -13 4 -13 5 -13 5 -13 5 -12 5 -12 5 -12 6 -12 6 -12 6 -12 6 -12 6 -12 6 -11 6 -11 6 -11 6 -11 6 -11 5 -12 0 0 5 -11 5 -11 5 -11 5 -11 5 -11 5 -11 4 -11 4 -12 4 -12 4 -12 3 -12 3 -11 3 -12 3 -12 3 -12 3 -12 3 -12 2 -12 2 -12 2 -12 2 -13 2 -12 2 -12 1 -12 1 -13 1 -13 0 0 0 0 0 0 0 0 0 0 ],1667638270.395073
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,4647920,0,110,0,0,5.14999,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 5 -12 5 -13 4 -13 4 -13 4 -13 4 -13 3 -13 3 -13 3 -13 2 -14 3 -14 2 -14 2 -13 1 -14 1 -13 2 -14 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 0 0 -13 2 -12 1 -13 2 -12 2 -12 2 -12 2 -12 2 -12 2 -12 3 -12 3 -12 3 -12 3 -12 3 -12 4 -11 4 -12 4 -11 4 -11 4 -11 5 -11 5 -11 5 -12 5 -11 5 -11 5 -11 6 -11 6 0 0 0 0 0 0 0 0 0 0 ],1667638270.4361162
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,4648346,0,110,0,0,5.19029,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -4 12 -4 12 -3 13 -3 13 -3 13 -3 13 -2 13 -2 13 -2 13 -1 13 -1 13 -1 13 0 13 0 13 0 12 0 13 0 12 0 13 0 13 0 12 1 12 0 12 0 12 0 12 0 12 0 0 0 12 0 12 0 12 0 11 -1 12 -1 12 -1 11 -1 11 -1 11 -1 11 -2 11 -2 11 -2 11 -2 12 -2 11 -3 11 -3 11 -3 11 -4 11 -4 11 -4 11 -4 11 -4 11 -4 11 -5 11 -5 11 -5 0 0 0 0 0 0 0 0 0 0 ],1667638270.474084
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,1,0,0,0,-93,3,6,1,4648637,0,110,0,0,5.22888,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 0 12 0 12 1 13 1 12 2 13 2 12 2 13 2 12 3 12 3 13 3 12 3 12 4 12 4 12 4 12 4 12 4 11 4 12 4 12 4 12 4 11 4 11 4 11 4 11 4 11 4 0 0 11 3 11 3 11 3 11 3 11 3 11 3 11 2 11 2 11 2 11 1 11 1 11 1 11 1 11 1 11 0 12 0 11 0 12 0 12 0 11 -1 11 -1 11 -1 11 -1 12 -1 12 -2 12 -2 0 0 0 0 0 0 0 0 0 0 ],1667638270.5121
CSI_DATA,STA,B8:D6:1A:81:A7:79,-37,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,5251909,0,110,0,0,5.62377,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -1 -11 -1 -11 -2 -12 -2 -11 -2 -12 -2 -11 -3 -11 -3 -11 -3 -12 -4 -12 -3 -12 -4 -12 -4 -12 -4 -12 -4 -12 -4 -11 -4 -11 -4 -12 -4 -11 -5 -11 -5 -11 -4 -11 -5 -12 -5 -11 -5 -11 -4 0 0 -11 -4 -11 -4 -11 -4 -11 -3 -12 -4 -12 -4 -12 -4 -12 -4 -12 -3 -12 -3 -12 -3 -12 -3 -12 -2 -12 -3 -12 -2 -12 -2 -13 -2 -12 -2 -12 -2 -12 -2 -12 -2 -13 -1 -13 -2 -13 -1 -13 -1 -13 -1 0 0 0 0 0 0 0 0 0 0 ],1667638270.9059172
CSI_DATA,STA,B8:D6:1A:81:A7:79,-34,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,5629521,0,110,0,0,6.00211,384,[110 96 6 0 0 0 0 0 0 0 0 0 11 -1 11 0 12 0 12 0 12 1 12 1 12 1 12 2 12 2 12 2 12 2 12 2 13 3 13 3 12 3 12 3 12 3 12 3 12 4 12 4 12 4 12 4 12 3 12 4 12 3 12 3 0 0 12 3 13 3 12 3 12 2 13 3 13 3 13 3 13 3 13 2 13 2 13 2 13 2 13 2 13 2 13 1 13 1 14 1 14 1 14 1 14 1 14 1 14 1 14 0 14 0 14 0 14 0 0 0 0 0 0 0 0 0 0 0 ],1667638271.2761228
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,5700638,0,110,0,0,6.07235,384,[110 96 6 0 0 0 0 0 0 0 0 0 10 -5 10 -5 11 -5 11 -5 11 -4 11 -4 11 -4 11 -3 12 -3 12 -3 12 -3 12 -3 12 -2 13 -2 13 -2 12 -2 13 -1 12 -1 13 -1 13 -1 13 -1 12 -1 13 -1 13 -1 13 -1 12 -2 0 0 12 -1 13 -1 13 -1 12 -1 13 -1 13 -2 13 -1 12 -2 12 -2 12 -2 12 -3 12 -2 13 -2 12 -3 12 -3 13 -3 13 -3 13 -4 13 -3 13 -4 13 -4 13 -4 13 -4 13 -4 13 -5 13 -5 0 0 0 0 0 0 0 0 0 0 ],1667638271.3491158
CSI_DATA,STA,B8:D6:1A:81:A7:79,-36,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,5941700,0,110,0,0,6.31348,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 -12 4 -13 4 -12 5 -12 5 -12 5 -13 5 -13 6 -13 6 -12 7 -12 6 -13 7 -12 7 -12 7 -12 7 -12 7 -12 8 -12 7 -12 8 -12 8 -11 8 -12 8 -11 8 -12 8 -12 7 -11 8 -12 0 0 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -12 7 -13 6 -13 6 -13 6 -13 6 -13 6 -13 6 -14 5 -14 6 -14 5 -14 5 -15 5 -15 5 -15 5 -14 5 -15 5 -15 5 -15 5 -16 0 0 0 0 0 0 0 0 0 0 ],1667638271.5909128
CSI_DATA,STA,B8:D6:1A:81:A7:79,-37,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,6399299,0,110,0,0,6.77108,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 9 5 9 5 9 5 9 4 9 4 10 4 10 4 10 4 10 3 10 3 11 3 11 3 10 3 10 3 11 2 11 2 11 2 11 2 11 2 11 2 11 2 10 2 11 2 11 2 11 2 11 0 0 2 11 2 11 2 11 3 11 2 11 3 11 2 11 3 11 3 11 3 11 3 11 3 11 4 11 4 11 4 11 4 11 4 10 4 11 4 11 4 11 4 11 4 11 4 11 5 11 5 11 5 11 0 0 0 0 0 0 0 0 0 0 ],1667638272.0441265
CSI_DATA,STA,B8:D6:1A:81:A7:79,-36,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,6444439,0,110,0,0,6.81614,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 3 -12 3 -13 2 -13 2 -13 1 -13 1 -13 1 -13 1 -13 1 -14 0 -14 0 -13 0 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -13 -1 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -1 0 0 -14 -1 -14 -2 -14 -2 -14 -1 -14 -1 -15 -1 -14 -1 -15 -1 -14 -1 -15 -1 -15 -1 -15 -1 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 0 -16 0 -15 1 -15 1 -16 0 -16 1 -16 1 -16 1 -16 1 0 0 0 0 0 0 0 0 0 0 ],1667638272.0964897
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,6754921,0,110,0,0,7.12667,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -9 -5 -9 -5 -9 -4 -9 -4 -9 -4 -10 -4 -10 -4 -10 -3 -10 -3 -10 -3 -11 -3 -10 -3 -11 -3 -11 -3 -11 -3 -11 -3 -11 -3 -11 -2 -11 -2 -11 -2 -11 -2 -11 -2 -11 -2 -11 -2 -11 -2 -11 0 0 -2 -11 -2 -11 -2 -11 -3 -12 -3 -11 -2 -12 -3 -11 -3 -11 -3 -11 -3 -11 -3 -12 -3 -11 -3 -11 -3 -11 -3 -12 -4 -12 -4 -11 -4 -12 -4 -12 -4 -12 -4 -12 -4 -12 -4 -12 -4 -11 -4 -12 -4 -11 0 0 0 0 0 0 0 0 0 0 ],1667638272.4080923
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,6824090,0,110,0,0,7.19578,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 -2 -9 -3 -9 -3 -9 -3 -9 -3 -9 -4 -9 -4 -9 -4 -9 -4 -9 -4 -9 -5 -9 -5 -9 -5 -9 -5 -9 -5 -9 -5 -9 -6 -9 -6 -10 -6 -9 -6 -9 -6 -9 -6 -9 -6 -10 -6 -10 -6 -9 -6 0 0 -10 -7 -9 -6 -10 -6 -10 -6 -10 -7 -10 -7 -10 -6 -10 -7 -10 -6 -10 -6 -11 -6 -11 -6 -10 -6 -11 -6 -10 -6 -11 -6 -10 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -5 -11 -5 0 0 0 0 0 0 0 0 0 0 ],1667638272.475932
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,7225565,0,110,0,0,7.5974,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 5 -9 5 -10 4 -10 4 -11 4 -10 4 -11 4 -11 4 -11 4 -11 3 -11 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 3 -12 2 -12 3 -12 2 -13 2 -13 3 0 0 -12 3 -13 3 -13 3 -13 3 -13 3 -13 3 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 4 -13 5 -13 5 -13 5 -13 5 -13 5 -13 6 -14 5 -13 5 -13 5 -14 5 -14 6 0 0 0 0 0 0 0 0 0 0 ],1667638272.8740978
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,7451472,0,110,0,0,7.82312,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 3 -11 2 -11 2 -12 2 -12 1 -12 1 -12 1 -12 1 -12 1 -13 0 -13 0 -12 0 -13 0 -13 0 -13 0 -13 0 -13 0 -13 -1 -13 -1 -13 -1 -14 -1 -14 -1 -13 -1 -14 -1 -14 -1 -14 -1 0 0 -13 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 0 -14 0 -14 0 -14 0 -14 0 -15 0 -14 0 -14 0 -15 0 -14 0 -15 1 -15 0 -14 0 -15 1 -15 1 -15 1 0 0 0 0 0 0 0 0 0 0 ],1667638273.102986
CSI_DATA,STA,B8:D6:1A:81:A7:79,-35,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,7459375,0,110,0,0,7.85687,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -11 -2 -12 -1 -11 -1 -12 -1 -12 -1 -12 0 -12 0 -12 0 -12 0 -12 0 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -13 2 -14 0 0 2 -13 2 -13 2 -13 1 -13 1 -14 1 -14 1 -13 1 -14 1 -14 1 -14 0 -14 1 -14 1 -14 0 -14 0 -14 0 -14 0 -14 0 -14 0 -15 0 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -14 -1 -15 0 0 0 0 0 0 0 0 0 0 ],1667638273.144122
