type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,40298,0,34,0,0,0.412796,128,[34 32 2 0 0 0 0 0 0 0 0 0 -20 -15 -20 -16 -20 -17 -19 -17 -18 -18 -18 -19 -17 -19 -16 -20 -16 -20 -15 -20 -16 -21 -15 -20 -15 -21 -14 -20 -13 -20 -14 -20 -13 -20 -12 -19 -13 -20 -12 -19 -12 -19 -12 -19 -12 -18 -13 -18 -13 -18 -13 -18 0 0 -13 -17 -13 -17 -13 -16 -13 -15 -13 -16 -14 -15 -14 -15 -14 -15 -14 -14 -14 -14 -15 -14 -15 -13 -15 -12 -15 -13 -16 -12 -16 -12 -16 -11 -16 -11 -16 -11 -16 -11 -17 -11 -17 -10 -17 -10 -18 -9 -17 -9 -17 -9 0 0 0 0 0 0 0 0 0 0 ],1667303659.6363993
CSI_DATA,STA,B8:D6:1A:81:A7:79,-24,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,101128,0,131,0,0,0.473099,128,[-125 48 8 0 0 0 0 0 0 0 0 0 15 -19 16 -19 17 -19 17 -19 18 -18 19 -17 20 -16 20 -15 20 -16 20 -14 21 -15 20 -14 21 -14 20 -13 20 -12 20 -14 20 -13 19 -12 19 -12 19 -12 19 -11 18 -12 18 -11 18 -12 17 -12 18 -12 0 0 16 -12 16 -13 15 -13 15 -13 15 -13 15 -14 15 -13 14 -13 13 -14 14 -14 13 -15 13 -14 12 -15 12 -15 12 -16 11 -16 11 -16 10 -16 11 -17 10 -16 10 -17 9 -17 10 -17 9 -18 9 -17 8 -17 0 0 0 0 0 0 0 0 0 0 ],1667303659.684365
CSI_DATA,STA,B8:D6:1A:81:A7:79,-22,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,4108335,0,30,0,0,4.48045,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -16 -14 -16 -16 -15 -16 -15 -17 -14 -17 -13 -19 -12 -19 -11 -19 -11 -19 -10 -18 -12 -18 -11 -18 -11 -18 -11 -17 -10 -17 -11 -16 -11 -17 -10 -16 -11 -17 -11 -17 -11 -17 -11 -16 -11 -15 -13 -16 -13 -15 -13 -16 0 0 -12 -15 -13 -14 -13 -14 -12 -13 -13 -14 -13 -14 -12 -13 -12 -13 -12 -12 -13 -12 -14 -11 -14 -11 -14 -10 -14 -11 -14 -10 -15 -11 -14 -10 -15 -11 -14 -11 -14 -11 -14 -11 -13 -11 -13 -10 -14 -11 -13 -10 -12 -11 0 0 0 0 0 0 0 0 0 0 ],1667303663.696418
CSI_DATA,STA,6E:02:E0:F3:4E:FD,-62,11,0,0,0,0,0,0,0,0,0,-94,0,6,0,4265033,0,450,0,0,4.63791,128,[-62 33 28 0 -6 3 -5 4 -4 3 -2 3 1 4 1 3 7 5 -4 1 5 5 9 4 11 3 13 3 14 3 14 3 15 4 17 3 18 3 20 4 21 4 23 5 24 5 26 6 27 7 29 8 28 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -32 1 -33 0 -33 0 -33 -1 -32 -2 -32 -3 -31 -3 -29 -3 -30 -4 -28 -3 -28 -5 -28 -5 -28 -5 -27 -4 -28 -4 -26 -4 -26 -3 -24 -3 -24 -2 -23 0 -21 0 -19 2 -17 0 -15 1 -14 1 -12 2 ],1667303663.8443859
CSI_DATA,STA,B8:D6:1A:81:A7:79,-21,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,6249435,0,131,0,0,6.62195,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -21 10 -23 9 -22 9 -24 9 -23 7 -25 6 -24 5 -24 4 -24 4 -24 4 -25 5 -24 4 -24 4 -23 3 -24 2 -23 3 -23 2 -21 2 -23 2 -22 1 -22 1 -21 1 -20 1 -21 3 -21 3 -22 3 0 0 -20 3 -20 3 -20 4 -18 4 -20 5 -19 4 -19 4 -19 5 -18 5 -18 5 -19 7 -18 7 -17 7 -18 7 -17 7 -18 8 -16 8 -18 9 -18 8 -17 8 -17 8 -16 8 -16 9 -16 10 -15 10 -15 10 0 0 0 0 0 0 0 0 0 0 ],1667303665.8312128
CSI_DATA,STA,B8:D6:1A:81:A7:79,-21,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,6252697,0,135,0,0,6.65432,128,[-121 112 8 0 0 0 0 0 0 0 0 0 21 -9 22 -8 22 -7 22 -7 23 -6 23 -5 23 -4 23 -3 23 -3 23 -2 24 -2 23 -2 23 -2 22 -1 22 -1 22 -1 22 -1 21 -1 21 -1 21 0 21 0 21 -1 20 0 20 -1 20 -2 20 -2 0 0 19 -2 19 -2 19 -3 18 -4 18 -3 19 -4 18 -4 18 -4 17 -5 18 -4 18 -6 17 -5 17 -6 17 -6 17 -7 17 -7 17 -8 17 -7 17 -7 16 -7 17 -8 16 -8 16 -9 16 -10 15 -9 15 -9 0 0 0 0 0 0 0 0 0 0 ],1667303665.8708348
CSI_DATA,STA,B8:D6:1A:81:A7:79,-31,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,6370368,0,239,0,0,6.74262,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 5 -16 6 -16 7 -16 7 -16 7 -16 8 -16 9 -15 9 -15 9 -15 9 -14 10 -14 10 -14 10 -14 10 -14 10 -13 10 -13 10 -13 10 -12 10 -13 10 -12 10 -12 10 -12 9 -12 9 -12 9 -12 9 -12 0 0 8 -12 8 -12 8 -12 8 -12 7 -12 7 -12 7 -12 7 -12 7 -12 6 -12 5 -12 5 -12 5 -13 5 -13 5 -13 5 -13 4 -13 4 -13 4 -13 4 -13 4 -13 3 -13 3 -13 2 -13 3 -13 2 -13 0 0 0 0 0 0 0 0 0 0 ],1667303665.951363
CSI_DATA,STA,B8:D6:1A:81:A7:79,-22,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,8084764,0,37,0,0,8.45759,128,[37 80 2 0 0 0 0 0 0 0 0 0 -22 3 -23 2 -23 1 -23 0 -23 -1 -24 -2 -23 -2 -23 -3 -22 -3 -22 -4 -23 -3 -22 -4 -23 -4 -22 -4 -21 -5 -22 -4 -21 -5 -20 -4 -20 -5 -20 -5 -20 -5 -19 -5 -19 -5 -20 -4 -19 -3 -19 -3 0 0 -18 -3 -18 -2 -18 -1 -18 -1 -18 -1 -18 -1 -18 -1 -18 -1 -17 0 -18 0 -18 1 -17 1 -17 2 -17 2 -17 2 -17 3 -16 3 -17 3 -17 3 -16 3 -17 3 -16 4 -16 4 -16 5 -15 5 -15 5 0 0 0 0 0 0 0 0 0 0 ],1667303667.6673944
CSI_DATA,STA,B8:D6:1A:81:A7:79,-33,11,1,7,1,1,1,0,0,0,0,-94,0,6,1,8084986,0,82,0,0,8.49178,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -22 -9 -22 -10 -22 -10 -22 -12 -22 -13 -22 -13 -21 -14 -20 -15 -20 -14 -20 -15 -20 -16 -19 -15 -19 -16 -18 -15 -18 -16 -19 -15 -18 -15 -17 -15 -17 -15 -17 -15 -16 -15 -17 -14 -16 -14 -17 -14 -17 -13 -16 -13 0 0 -17 -12 -17 -11 -17 -11 -16 -11 -16 -10 -17 -11 -17 -10 -17 -10 -17 -8 -18 -9 -17 -8 -18 -8 -17 -7 -17 -7 -18 -6 -18 -6 -18 -5 -18 -5 -18 -5 -18 -5 -18 -5 -18 -4 -18 -4 -18 -3 -18 -3 -18 -3 0 0 0 0 0 0 0 0 0 0 ],1667303667.715184
CSI_DATA,STA,B8:D6:1A:81:A7:79,-22,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,8582307,0,37,0,0,8.95465,128,[37 80 2 0 0 0 0 0 0 0 0 0 -26 -12 -25 -13 -26 -14 -25 -14 -24 -15 -24 -17 -24 -17 -23 -19 -22 -18 -22 -19 -23 -19 -22 -19 -21 -19 -20 -18 -19 -19 -21 -18 -20 -18 -19 -18 -19 -18 -19 -18 -18 -18 -18 -17 -17 -17 -19 -17 -19 -16 -19 -16 0 0 -18 -15 -19 -14 -19 -14 -19 -13 -20 -13 -19 -13 -19 -12 -19 -12 -19 -11 -20 -12 -21 -11 -20 -11 -20 -9 -20 -10 -21 -9 -21 -9 -21 -8 -21 -8 -22 -8 -21 -8 -21 -7 -21 -6 -21 -6 -22 -6 -21 -5 -21 -5 0 0 0 0 0 0 0 0 0 0 ],1667303668.1702414
