time,CSI
5.476296663284302,"[0;32mI (8726) esp_netif_handlers: sta ip: 192.168.4.2, mask: 255.255.255.0, gw: 192.168."
5.521622180938721,"[0m
initial wifi connection established.
sending frames.
CSI_DATA,STA,B8:D6:1A:81:A7:79,-55,11,1,7,1,1,1,0,0,0,0,-90,0,6,1,8091046,0,82,0,0,8.469"
20.40954566001892,[110 96 6 0 0 0 0 0 0 0 0 0 -1 17 -2 17 -3 17 -3 17 -3 17 -3 17 -4 17 -5 17 -5 17 -6 17 -5 17 -6 17 -6 17 -6 16 -7 16 -7 16 -7 16 -7 15 -7 15 -7 15 -7 15 -9 18 -7 15 -7 14 -7 14 -6 15 0 0 -6 14 -6 14 -6 14 -6 14 -5 14 -5 13 -5 14 -5 14 -4 14 -4 14 -3 14 -3 14 -3 14 -2 14 -2 14 -1 15 -1 14 0 14 0 15 0 15 0 15 0 15 1 15 1 15 2 15 2 15 0 0 0 0 0 0 0 0 0 0 ]
20.52636408805847,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -10 -15 -11 -15 -11 -15 -11 -14 -11 -14 -13 -14 -12 -13 -13 -13 -13 -12 -13 -13 -14 -12 -14 -12 -14 -11 -14 -11 -14 -11 -15 -11 -15 -10 -14 -11 -14 -10 -14 -9 -14 -10 -10 -11 -14 -10 -13 -10 -14 -10 -13 0 0 -10 -13 -10 -12 -10 -12 -10 -12 -10 -12 -10 -11 -11 -11 -11 -11 -11 -11 -11 -10 -11 -10 -11 -10 -12 -9 -12 -9 -12 -9 -13 -9 -12 -8 -13 -9 -13 -8 -14 -8 -14 -8 -14 -8 -14 -7 -14 -7 -15 -7 -15 -6 0 0 0 0 0 0 0 0 0 0 ]
20.646544456481934,[110 96 6 0 0 0 0 0 0 0 0 0 -13 -13 -13 -13 -12 -14 -12 -14 -12 -14 -11 -14 -11 -15 -10 -15 -10 -15 -10 -16 -10 -16 -9 -16 -9 -17 -9 -16 -8 -16 -8 -16 -8 -16 -8 -16 -7 -16 -7 -16 -7 -17 -11 -13 -6 -15 -7 -15 -6 -15 -6 -15 0 0 -7 -14 -7 -14 -7 -13 -7 -13 -7 -13 -7 -13 -7 -13 -8 -13 -7 -13 -8 -12 -9 -11 -9 -12 -9 -12 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -11 -11 -11 -10 -11 -11 -12 -10 -12 -10 -13 -10 -13 -10 -13 -10 0 0 0 0 0 0 0 0 0 0 ]
20.745553255081177,[110 96 6 0 0 0 0 0 0 0 0 0 0 -18 1 -18 2 -18 2 -17 3 -18 3 -18 4 -17 4 -17 5 -17 5 -17 5 -17 5 -17 6 -17 6 -17 7 -16 6 -17 7 -16 7 -16 6 -15 7 -14 7 -14 6 -16 6 -15 6 -14 7 -14 6 -15 0 0 5 -14 6 -14 5 -14 5 -14 5 -14 5 -14 4 -13 4 -14 4 -14 3 -14 2 -14 3 -14 2 -14 2 -14 1 -14 1 -15 1 -14 0 -15 1 -15 0 -15 0 -15 0 -15 0 -15 -1 -16 -2 -16 -2 -16 0 0 0 0 0 0 0 0 0 0 ]
20.84141993522644,[110 96 6 0 0 0 0 0 0 0 0 0 1 18 0 19 -1 19 -2 19 -2 19 -3 19 -3 20 -4 19 -4 19 -6 18 -6 20 -6 19 -6 18 -7 19 -7 19 -7 18 -7 19 -7 17 -7 17 -7 16 -8 17 -4 20 -7 16 -7 16 -7 16 -7 16 0 0 -6 16 -5 15 -5 16 -5 15 -4 16 -4 15 -4 15 -4 15 -3 16 -2 16 -2 15 -2 16 -2 15 -1 15 0 15 0 16 1 16 1 16 2 16 2 16 2 16 2 15 3 16 4 16 4 16 4 17 0 0 0 0 0 0 0 0 0 0 ]
20.946424961090088,[110 96 6 0 0 0 0 0 0 0 0 0 -12 15 -13 14 -14 14 -14 14 -14 14 -14 13 -15 12 -15 12 -15 12 -15 11 -15 12 -15 11 -16 11 -15 10 -15 10 -15 9 -16 10 -15 9 -15 9 -15 8 -15 8 -14 8 -14 8 -14 9 -13 9 -13 9 0 0 -13 9 -12 9 -12 9 -11 9 -11 10 -11 10 -11 10 -11 10 -11 11 -10 10 -10 11 -10 12 -9 12 -10 12 -8 12 -9 13 -8 12 -8 13 -8 13 -8 13 -9 13 -8 13 -7 13 -8 14 -7 15 -8 15 0 0 0 0 0 0 0 0 0 0 ]
21.048198699951172,[110 96 6 0 0 0 0 0 0 0 0 0 13 -14 14 -14 14 -13 15 -13 15 -12 15 -12 15 -11 15 -11 15 -10 16 -10 15 -10 15 -10 16 -9 15 -10 16 -9 15 -9 15 -8 15 -8 15 -9 15 -8 14 -8 15 -12 14 -8 13 -8 13 -9 13 -8 0 0 12 -8 12 -9 12 -9 11 -9 12 -10 11 -9 11 -10 11 -10 10 -10 10 -10 10 -11 10 -11 10 -11 9 -11 9 -12 9 -12 9 -12 9 -13 8 -13 8 -13 8 -13 8 -13 8 -14 8 -15 7 -14 8 -14 0 0 0 0 0 0 0 0 0 0 ]
21.141437768936157,[110 96 6 0 0 0 0 0 0 0 0 0 12 17 11 18 10 19 10 18 10 18 9 19 7 19 8 19 7 19 6 19 7 20 6 19 6 19 5 18 6 18 6 18 5 18 5 18 5 18 5 17 5 16 4 16 5 17 5 16 5 16 6 15 0 0 6 14 6 15 6 14 7 14 8 15 8 13 8 13 9 13 9 12 9 13 9 13 10 12 10 11 10 12 12 12 11 12 11 11 12 11 12 11 13 11 13 10 13 10 14 11 14 10 14 10 14 11 0 0 0 0 0 0 0 0 0 0 ]
21.24656343460083,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -11 -2 -11 -2 -10 -1 -11 -1 -11 -1 -11 -1 -10 -1 -10 0 -10 0 -10 0 -10 1 -10 1 -10 0 -11 0 -11 0 -11 1 -10 1 -10 1 -11 1 -10 1 -10 0 -11 0 -11 0 -11 0 -10 -1 -11 0 0 -1 -11 -1 -11 -1 -11 -1 -11 -1 -11 0 -12 -1 -12 -1 -12 -2 -12 -3 -12 -2 -12 -2 -13 -2 -13 -2 -13 -2 -13 -3 -14 -2 -14 -3 -14 -3 -14 -3 -15 -3 -15 -3 -15 -3 -16 -3 -16 -3 -16 -3 -16 0 0 0 0 0 0 0 0 0 0 ]
21.326566696166992,[110 96 6 0 0 0 0 0 0 0 0 0 1 4 2 7 1 10 2 10 -1 12 -1 10 -1 9 0 9 -3 9 0 12 -2 10 -1 5 1 4 -1 9 -2 10 2 6 -1 7 0 9 -1 11 0 9 0 6 0 5 0 7 -2 7 -1 5 2 4 0 0 -1 7 2 7 0 5 -1 1 2 4 0 7 -1 6 3 5 0 6 2 5 1 5 4 8 0 7 0 6 1 7 3 6 3 6 3 6 5 6 5 5 5 7 2 4 3 4 1 5 6 6 3 3 0 0 0 0 0 0 0 0 0 0 ]
21.423232316970825,[110 96 6 0 0 0 0 0 0 0 0 0 12 -10 13 -11 10 -8 10 -10 9 -10 9 -10 13 -6 12 -9 12 -9 9 -7 12 -6 11 -5 10 -6 10 -6 10 -6 9 -6 6 -6 8 -6 8 -6 7 -6 5 -4 7 -6 5 -4 5 -5 6 -5 8 -4 0 0 4 -5 3 -5 5 -5 1 -8 6 -5 4 -4 1 -6 4 -3 0 -4 -1 -6 0 -3 3 -5 -1 -7 -1 -4 -1 -7 -1 -7 -1 -7 -4 -6 -3 -7 -3 -5 -3 -7 -2 -6 -2 -6 -5 -6 -5 -6 -3 -7 0 0 0 0 0 0 0 0 0 0 ]
21.528541803359985,[110 96 6 0 0 0 0 0 0 0 0 0 -23 -15 -22 -14 -29 -10 -21 -8 -17 -20 -17 -18 -20 -17 -20 -18 -18 -23 -21 -17 -16 -25 -15 -15 -12 -17 -12 -15 -5 -19 -12 -18 -5 -12 -7 -11 -10 -10 -6 -10 -11 -16 -13 -10 -10 -8 -4 -8 -6 -5 -7 -5 0 0 -8 -6 -2 -5 -4 5 -3 0 -10 -2 -5 -1 -6 -5 -13 -4 -12 5 -7 2 -11 6 -7 0 0 3 -6 8 -7 9 -10 4 -5 10 -3 7 -6 10 -5 11 -7 10 -5 11 -9 7 -5 6 -6 13 -8 14 0 0 0 0 0 0 0 0 0 0 ]
21.618550539016724,[110 96 6 0 0 0 0 0 0 0 0 0 -8 18 -9 19 -9 21 -12 20 -11 18 -11 18 -12 16 -13 19 -8 10 -11 14 -10 10 -10 8 -10 15 -10 13 -9 11 -9 11 -5 8 -6 7 -8 9 -6 7 -4 4 -4 7 1 5 -1 14 -7 4 0 10 0 0 2 7 3 9 5 2 0 6 8 4 3 5 3 7 3 3 3 1 6 3 9 3 6 1 3 1 8 1 9 -1 12 0 8 2 8 -1 9 2 6 1 12 -2 8 -1 10 -3 11 -1 12 -4 15 -4 0 0 0 0 0 0 0 0 0 0 ]
21.708231925964355,[110 96 6 0 0 0 0 0 0 0 0 0 11 22 6 20 7 21 7 23 6 21 6 20 7 20 2 21 3 15 0 14 1 14 5 14 4 15 2 11 0 10 -1 8 2 9 3 8 2 11 3 7 2 6 4 7 0 4 3 5 4 6 2 5 0 0 7 5 6 4 7 4 5 -1 4 2 6 -3 8 -2 5 -1 7 -2 6 -3 4 -6 7 -3 8 -4 8 -5 5 -8 6 -9 8 -8 4 -11 10 -8 7 -9 6 -10 8 -14 6 -11 3 -12 2 -12 4 -12 0 0 0 0 0 0 0 0 0 0 ]
21.80641460418701,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -14 -9 -15 -11 -14 -8 -16 -8 -13 -6 -13 -5 -12 -7 -14 -6 -9 -4 -11 -5 -11 -4 -8 -3 -11 -5 -9 -6 -11 -4 -8 -4 -8 -5 -7 -5 -7 -5 -8 -5 -5 -5 -3 -5 -2 -5 -4 -8 -5 -8 -2 0 0 -5 0 -9 -1 -8 -4 -6 2 -9 2 -9 -1 -10 -1 -8 1 -9 -1 -10 -3 -10 0 -10 2 -10 0 -11 2 -10 2 -11 2 -13 3 -12 3 -13 3 -12 3 -16 3 -14 4 -13 5 -16 3 -15 4 -16 3 0 0 0 0 0 0 0 0 0 0 ]
21.918076276779175,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -31 -3 -35 0 -31 0 -31 4 -28 4 -28 6 -26 7 -25 4 -23 8 -22 6 -22 5 -22 7 -18 5 -18 2 -13 2 -17 3 -15 3 -13 -1 -13 0 -16 3 -14 -3 -11 -5 -12 -5 -11 -4 -11 -7 -14 0 0 -6 -12 -10 -14 -9 -12 -8 -12 -10 -11 -13 -15 -9 -10 -14 -10 -12 -9 -13 -12 -17 -15 -17 -17 -16 -14 -18 -13 -16 -13 -20 -15 -19 -13 -20 -16 -21 -15 -20 -15 -22 -16 -22 -16 -22 -16 -23 -17 -24 -18 -24 -17 0 0 0 0 0 0 0 0 0 0 ]
22.01409602165222,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -2 -18 -6 -14 -6 -18 -9 -18 -8 -15 -2 -16 -4 -13 -5 -8 -7 -9 -3 -9 -10 -10 -7 -14 -6 -9 -7 -12 -5 -8 -5 -8 0 -7 -2 -7 -4 -7 0 -10 -2 -7 -4 -4 2 -3 0 -8 -1 -8 1 0 0 -5 7 -8 0 -7 3 -8 5 -9 2 -6 5 -10 6 -6 3 -5 4 -5 10 -8 7 -11 9 -2 7 -9 7 -7 8 -4 9 -5 11 -5 9 -7 12 -5 11 -8 11 -5 12 -7 12 -9 11 -8 13 -6 14 0 0 0 0 0 0 0 0 0 0 ]
22.116548776626587,[110 96 6 0 0 0 0 0 0 0 0 0 24 -22 23 -25 24 -22 24 -18 26 -13 20 -13 24 -11 26 -10 22 -13 18 -15 22 -7 16 -5 12 -9 16 -10 18 -8 14 -9 15 -8 9 -10 13 -11 8 -11 8 -9 8 -7 9 -10 7 -13 7 -9 6 -9 0 0 5 -12 4 -11 5 -15 3 -13 4 -14 5 -18 3 -17 3 -18 7 -18 -1 -22 6 -24 0 -18 0 -22 5 -24 5 -23 0 -21 7 -20 -1 -26 6 -23 10 -30 -1 -31 4 -23 5 -29 2 -27 1 -30 4 -30 0 0 0 0 0 0 0 0 0 0 ]
22.209256410598755,[110 96 6 0 0 0 0 0 0 0 0 0 16 -1 17 1 14 1 13 -1 14 1 14 3 13 0 11 2 11 2 10 1 11 0 9 2 7 2 9 2 6 1 7 0 9 -1 7 -1 7 -1 7 -1 4 -1 3 -2 3 -3 4 -3 5 -4 7 -5 0 0 2 -6 3 -4 2 -4 1 -7 3 -7 4 -9 4 -8 4 -9 1 -9 2 -9 1 -10 2 -9 3 -10 0 -9 1 -12 2 -10 0 -13 1 -13 0 -16 0 -13 -2 -15 -2 -11 -1 -16 -1 -15 -2 -16 0 -17 0 0 0 0 0 0 0 0 0 0 ]
22.305537462234497,[110 96 6 0 0 0 0 0 0 0 0 0 7 -13 10 -16 9 -13 10 -13 9 -10 9 -9 11 -11 10 -9 9 -8 8 -6 9 -7 8 -6 7 -5 7 -5 4 -6 5 -4 3 -7 3 -6 6 -5 4 -4 3 -5 3 -5 2 -5 3 -5 0 -5 2 -8 0 0 1 -5 0 -7 0 -8 0 -6 -1 -9 -2 -7 0 -9 -1 -10 -2 -10 -1 -11 -2 -9 -4 -9 -2 -10 -2 -11 -5 -10 -3 -14 -2 -13 -3 -13 -3 -11 -3 -14 -2 -12 -1 -15 -5 -12 -1 -15 -3 -14 -6 -16 0 0 0 0 0 0 0 0 0 0 ]
22.40109944343567,[110 96 6 0 0 0 0 0 0 0 0 0 13 -12 13 -15 12 -13 11 -10 12 -7 10 -8 12 -8 12 -5 12 -6 10 -3 13 -7 7 -4 10 -2 7 -2 9 -1 4 -3 5 -4 8 -6 6 -3 8 -4 2 -4 2 -4 6 -5 6 -5 3 -5 2 -9 0 0 4 -9 3 -5 5 -6 1 -10 1 -8 1 -10 1 -6 3 -10 3 -11 3 -10 0 -10 -1 -11 1 -12 2 -11 2 -14 3 -12 0 -13 1 -13 1 -15 1 -15 1 -17 2 -15 2 -16 3 -14 3 -16 3 -15 0 0 0 0 0 0 0 0 0 0 ]
22.497536659240723,[110 96 6 0 0 0 0 0 0 0 0 0 17 -7 15 -7 15 -4 13 -3 15 -4 14 -4 13 -3 13 -2 13 -3 11 -2 12 1 10 -2 10 -1 9 -2 9 1 4 -2 5 -2 6 -6 7 -2 3 -3 6 -5 5 -5 4 -1 6 -4 5 -3 4 -6 0 0 5 -5 3 -7 2 -7 5 -7 6 -6 5 -10 5 -7 4 -9 3 -9 3 -12 5 -10 5 -11 4 -8 5 -11 3 -12 6 -13 6 -12 4 -14 5 -14 5 -13 5 -15 6 -13 5 -14 4 -14 8 -14 6 -14 0 0 0 0 0 0 0 0 0 0 ]
22.589896202087402,[110 96 6 0 0 0 0 0 0 0 0 0 -15 11 -13 11 -14 10 -14 11 -14 8 -15 5 -12 5 -14 3 -13 2 -12 3 -12 3 -11 4 -9 2 -9 3 -9 3 -8 3 -8 4 -8 2 -6 2 -5 2 -7 2 -5 4 -5 3 -4 5 -3 5 -4 5 0 0 -4 5 -5 6 -4 7 -4 7 -3 8 -4 8 -4 8 -4 8 -3 7 -4 10 -4 10 -2 11 -2 11 -3 11 -2 11 -3 10 -1 12 -4 13 -3 10 -2 13 -3 13 -4 13 -3 12 -4 14 -4 15 -3 16 0 0 0 0 0 0 0 0 0 0 ]
22.70737624168396,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -30 -6 -31 -6 -32 -2 -28 0 -30 1 -30 1 -28 0 -23 0 -27 3 -22 4 -20 1 -23 2 -21 -2 -19 -1 -19 -3 -17 -3 -15 -1 -14 -2 -16 -1 -11 -8 -13 -5 -10 -7 -11 -7 -11 -3 -14 -6 -12 0 0 -12 -10 -9 -11 -12 -12 -13 -7 -13 -7 -13 -12 -13 -9 -13 -6 -17 -9 -18 -9 -16 -10 -19 -13 -22 -8 -20 -8 -22 -10 -26 -9 -22 -8 -23 -9 -28 -12 -28 -7 -20 -11 -29 -10 -29 -8 -29 -7 -28 -11 -28 -12 0 0 0 0 0 0 0 0 0 0 ]
22.79054546356201,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 15 -3 14 0 15 5 15 -4 12 2 10 0 14 0 12 1 12 1 11 6 6 1 9 3 6 2 11 2 3 0 11 5 3 2 3 0 6 -2 5 -2 8 -4 5 -3 6 -8 6 -8 5 -2 0 0 6 -12 8 -1 4 -10 0 2 5 -4 1 -2 1 -8 1 -12 0 -9 1 -11 0 -4 -2 -9 0 -10 1 -15 3 -10 5 -19 2 -14 4 -16 -1 -14 -1 -11 2 -15 2 -16 0 -8 -1 -20 1 -12 0 -16 0 0 0 0 0 0 0 0 0 0 ]
22.902547359466553,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -18 -8 -16 -4 -15 -4 -17 -4 -14 -1 -17 -2 -13 -1 -15 -1 -15 -1 -12 0 -12 1 -12 1 -12 0 -10 -1 -6 0 -10 0 -8 2 -10 -1 -9 -2 -8 0 -10 -5 -7 0 -4 -5 -5 -3 -3 -4 -5 0 0 -6 -8 -5 -7 -6 -6 -6 -5 -7 -3 -8 -5 -8 -4 -8 -3 -7 -8 -9 -8 -6 -4 -10 -7 -9 -6 -9 -6 -7 -6 -10 -7 -9 -6 -12 -8 -10 -7 -11 -9 -12 -7 -12 -7 -15 -7 -12 -8 -14 -7 -12 -8 0 0 0 0 0 0 0 0 0 0 ]
23.004534244537354,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -13 -10 -14 -8 -12 -6 -11 -7 -12 -6 -13 -4 -13 -7 -14 -5 -13 -2 -10 -5 -13 -2 -9 -5 -9 -3 -10 -4 -8 -3 -6 -4 -9 -3 -5 -2 -7 -4 -5 -4 -5 -5 -6 -5 -4 -5 -4 -6 -5 -5 -5 0 0 -3 -4 -8 -4 -6 -2 -8 -1 -6 -4 -9 -4 -8 -3 -8 -4 -9 -4 -10 -4 -10 -4 -11 -3 -10 -3 -11 -3 -10 -2 -12 -1 -11 -4 -11 -5 -13 -4 -14 -4 -12 -5 -14 -5 -13 -5 -13 -3 -15 -4 -14 -5 0 0 0 0 0 0 0 0 0 0 ]
23.106479167938232,[110 96 6 0 0 0 0 0 0 0 0 0 32 8 33 10 29 9 27 10 24 11 26 11 23 12 21 12 20 13 19 11 17 19 16 10 15 10 16 10 13 8 14 6 11 7 9 5 12 3 11 2 14 1 11 1 10 -1 13 -4 13 -2 13 -4 0 0 12 -5 13 -5 14 -12 13 -5 15 -10 14 -8 16 -9 17 -11 15 -9 14 -12 15 -13 15 -15 16 -13 18 -14 18 -15 19 -13 18 -18 18 -18 20 -18 20 -18 21 -19 20 -17 20 -20 22 -21 22 -20 21 -21 0 0 0 0 0 0 0 0 0 0 ]
23.205533266067505,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -8 -12 -7 -12 -8 -19 -6 -14 -4 -14 -9 -11 -6 -18 -5 -10 -9 -12 -6 -10 -9 -11 -8 -9 -6 -8 -3 -8 -6 -7 -1 -8 0 -5 -3 -13 -1 -8 1 -6 -9 -9 -4 -5 1 -11 -2 -5 -2 -6 -2 0 0 -7 -3 -9 2 -8 -2 -9 3 -9 1 -12 6 -5 7 -10 -1 -8 5 -10 7 -14 3 -9 -2 -9 2 -6 5 -10 5 -11 7 -11 2 -14 5 -14 3 -17 3 -12 6 -12 4 -12 7 -14 8 -16 10 -17 5 0 0 0 0 0 0 0 0 0 0 ]
23.30654239654541,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -7 -17 -8 -14 -6 -12 -8 -13 -7 -13 -8 -11 -8 -12 -6 -11 -8 -9 -7 -10 -5 -9 -9 -9 -5 -9 -5 -7 -6 -6 -5 -5 -5 -8 -3 -7 -5 -9 -4 -10 -3 -5 -2 -6 -2 -8 2 -10 -1 -6 -1 0 0 -8 -2 -7 0 -9 1 -8 0 -10 2 -8 3 -10 0 -11 0 -9 2 -9 4 -10 2 -12 1 -12 1 -11 2 -11 2 -13 1 -13 3 -14 3 -13 3 -13 1 -15 3 -15 2 -16 2 -15 2 -15 2 -16 2 0 0 0 0 0 0 0 0 0 0 ]
23.402430295944214,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -3 -15 -1 -17 -1 -15 -2 -15 -4 -12 -4 -11 -5 -9 -7 -10 -5 -12 -4 -12 -4 -8 -5 -10 -4 -7 -4 -6 -6 -6 -2 -8 -4 -6 -1 -8 -2 -7 0 -7 -2 -6 -3 -6 2 -8 3 -7 -1 -7 1 0 0 -7 1 -9 0 -5 -2 -8 2 -11 3 -9 -2 -9 1 -8 2 -9 2 -11 3 -8 4 -9 2 -10 2 -10 1 -11 5 -10 1 -13 4 -12 3 -12 3 -14 4 -12 3 -12 3 -12 4 -14 3 -16 3 -14 5 0 0 0 0 0 0 0 0 0 0 ]
23.514493942260742,[110 96 6 0 0 0 0 0 0 0 0 0 10 -33 12 -32 12 -32 14 -26 16 -28 16 -25 16 -25 14 -21 14 -22 18 -20 13 -21 15 -16 12 -19 11 -15 7 -14 11 -13 9 -13 7 -14 6 -14 4 -13 5 -15 1 -17 1 -15 1 -14 2 -16 2 -15 0 0 0 -15 -2 -17 -3 -17 -4 -18 -4 -20 -4 -19 -5 -20 -7 -22 -5 -20 -7 -20 -8 -24 -6 -22 -9 -23 -7 -24 -10 -26 -11 -25 -11 -27 -10 -26 -8 -28 -10 -31 -9 -31 -11 -30 -9 -32 -12 -35 -10 -31 -11 -33 0 0 0 0 0 0 0 0 0 0 ]
23.618625164031982,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -14 -9 -14 -8 -15 -6 -16 -6 -17 -5 -14 -4 -14 -5 -13 -4 -12 -4 -10 -3 -12 -1 -11 -5 -9 -4 -10 -3 -11 -4 -9 -4 -8 -3 -5 -5 -7 -3 -5 -6 -9 -7 -8 -7 -4 -9 -4 -5 -6 -8 -3 0 0 -5 -4 -8 -3 -8 -3 -9 -3 -10 -4 -10 -3 -8 -2 -10 -3 -11 -3 -12 -4 -11 0 -12 0 -11 -3 -11 -1 -11 -2 -14 1 -14 -2 -16 -1 -16 -3 -15 -2 -14 -1 -16 -1 -16 0 -15 1 -16 1 -16 -2 0 0 0 0 0 0 0 0 0 0 ]
23.724530696868896,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -14 -26 -19 -18 -16 -24 -12 -17 -15 -18 -11 -17 -17 -15 -14 -12 -16 -9 -16 -8 -10 -14 -9 -12 -14 -13 -11 -11 -12 -13 -8 -15 -14 -11 -5 -9 -7 -9 -5 -9 -5 -13 -3 -9 0 -14 -2 -14 0 -13 -1 0 0 -11 3 -17 -3 -18 0 -13 1 -15 3 -18 4 -15 3 -18 1 -16 9 -20 9 -18 8 -19 9 -20 6 -22 7 -21 9 -18 9 -22 11 -21 12 -21 9 -23 6 -22 14 -22 10 -25 13 -24 10 -22 13 -23 11 0 0 0 0 0 0 0 0 0 0 ]
23.819907903671265,[110 96 6 0 0 0 0 0 0 0 0 0 15 -6 14 -6 14 -5 16 -5 14 -2 14 -3 15 -1 13 -2 11 -4 10 0 11 -2 9 -1 11 -2 8 -1 7 -3 8 -2 7 -2 6 -3 5 -2 6 -2 5 -3 5 -6 5 -4 5 -5 4 -3 3 -7 0 0 4 -7 4 -6 4 -6 2 -7 3 -8 4 -7 3 -9 3 -9 4 -10 1 -11 2 -11 3 -10 3 -12 4 -10 3 -13 3 -14 3 -13 2 -13 1 -13 2 -13 1 -15 2 -13 3 -13 2 -13 2 -16 4 -16 0 0 0 0 0 0 0 0 0 0 ]
23.934425354003906,[110 96 6 0 0 0 0 0 0 0 0 0 3 -33 4 -30 7 -30 5 -28 8 -26 8 -26 8 -24 10 -22 6 -21 9 -21 9 -20 7 -19 7 -17 7 -15 7 -14 2 -15 1 -14 1 -13 2 -13 1 -12 -1 -12 -3 -11 -2 -13 -3 -14 -4 -15 -5 -13 0 0 -6 -14 -8 -14 -7 -15 -8 -14 -10 -16 -9 -14 -11 -15 -12 -16 -11 -17 -13 -17 -15 -18 -15 -18 -15 -19 -16 -19 -14 -20 -16 -21 -17 -21 -18 -19 -18 -23 -18 -22 -20 -25 -19 -25 -21 -21 -22 -25 -22 -25 -21 -25 0 0 0 0 0 0 0 0 0 0 ]
24.024529695510864,[110 96 6 0 0 0 0 0 0 0 0 0 15 4 17 3 14 3 11 6 13 5 14 5 7 7 9 10 8 9 8 6 9 5 7 5 11 5 6 6 7 2 6 1 5 5 6 2 7 -1 9 3 7 2 7 1 7 1 5 0 7 0 6 1 0 0 7 -1 7 -1 9 -2 9 -3 8 -3 7 -4 10 -4 10 -3 10 -5 10 -3 11 -6 9 -5 8 -5 12 -5 10 -8 13 -7 14 -6 13 -6 12 -8 11 -7 12 -8 15 -7 13 -7 13 -8 14 -9 15 -8 0 0 0 0 0 0 0 0 0 0 ]
24.10553002357483,[110 96 6 0 0 0 0 0 0 0 0 0 9 5 13 5 10 4 13 4 9 8 9 7 8 2 7 9 8 9 11 8 6 10 4 5 5 1 8 5 8 5 5 2 5 5 5 3 7 5 7 3 5 4 5 0 7 4 5 0 5 -2 5 -2 0 0 6 2 5 2 5 -1 7 -2 8 -2 8 -1 10 0 8 -5 9 -4 7 -4 12 -4 11 -5 12 -3 10 -4 11 -3 14 -4 10 -4 13 -2 12 -5 11 -5 14 -5 11 -4 14 -6 13 -2 11 -4 15 -5 0 0 0 0 0 0 0 0 0 0 ]
24.20992612838745,[37 80 2 0 0 0 0 0 0 0 0 0 31 -4 29 -4 26 0 25 -1 25 0 27 2 23 1 23 3 21 3 21 4 19 3 20 2 17 2 16 2 15 0 15 0 14 -1 13 -3 11 -4 13 -2 16 -2 8 -5 11 -7 11 -9 10 -8 12 -7 0 0 11 -8 11 -9 14 -11 11 -11 13 -11 12 -14 12 -15 12 -13 12 -15 12 -16 13 -16 14 -17 14 -17 14 -18 14 -19 14 -19 14 -21 15 -22 14 -23 16 -22 16 -24 16 -24 17 -24 16 -26 18 -25 20 -26 0 0 0 0 0 0 0 0 0 0 ]
24.317559719085693,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -14 -16 -14 -15 -15 -14 -16 -13 -15 -12 -16 -10 -15 -10 -15 -9 -14 -7 -13 -8 -12 -8 -13 -6 -11 -7 -10 -7 -10 -6 -9 -6 -6 -10 -7 -7 -7 -6 -7 -9 -6 -9 -8 -8 -7 -8 -6 -9 -5 -9 -5 0 0 -10 -4 -11 -3 -11 -3 -12 -3 -13 -2 -12 -3 -14 0 -14 -1 -14 -2 -14 -1 -14 0 -15 -1 -16 0 -15 -2 -18 -1 -19 0 -18 -1 -19 0 -18 -1 -19 0 -19 -2 -20 0 -21 -1 -23 0 -22 0 -22 0 0 0 0 0 0 0 0 0 0 0 ]
24.423391580581665,[110 96 6 0 0 0 0 0 0 0 0 0 5 -21 12 -22 2 -23 5 -17 9 -20 13 -19 8 -17 6 -15 9 -17 8 -15 8 -14 6 -17 4 -12 5 -10 9 -11 4 -17 0 -11 5 -13 2 -12 4 -12 1 -12 0 -10 2 -14 0 -13 -1 -11 0 -13 0 0 -2 -13 -1 -11 -4 -13 -1 -11 -3 -16 0 -14 -7 -13 -13 -22 -1 -14 -3 -7 -6 -19 -7 -18 -5 -17 -8 -20 -4 -17 -8 -19 -8 -17 -7 -19 -6 -20 -5 -19 -9 -20 -7 -24 -8 -24 -9 -25 -6 -25 -7 -25 0 0 0 0 0 0 0 0 0 0 ]
