time,CSI
26.607892990112305,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -6 -17 -7 -17 -8 -17 -9 -16 -8 -16 -9 -16 -10 -15 -10 -15 -11 -15 -11 -15 -11 -14 -11 -14 -11 -13 -11 -14 -11 -13 -11 -13 -11 -12 -11 -13 -11 -12 -11 -12 -11 -12 -10 -12 -10 -13 -10 -12 -9 -12 -9 0 0 -12 -9 -12 -8 -12 -8 -13 -8 -12 -8 -12 -8 -12 -8 -13 -8 -12 -7 -13 -7 -13 -6 -13 -6 -13 -6 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -15 -5 -15 -5 -15 -5 -15 -5 -15 -4 -16 -4 -15 -4 -16 -4 0 0 0 0 0 0 0 0 0 0 ]
26.705894231796265,[110 96 6 0 0 0 0 0 0 0 0 0 -15 11 -15 11 -16 10 -16 10 -17 10 -16 9 -17 8 -16 8 -17 7 -17 7 -17 7 -16 7 -17 6 -16 6 -17 6 -16 5 -16 5 -16 5 -16 5 -16 5 -16 5 -15 5 -15 5 -15 5 -15 5 -14 5 0 0 -14 6 -14 6 -14 6 -13 6 -13 6 -13 6 -13 7 -13 7 -12 7 -12 7 -12 8 -12 8 -12 8 -12 9 -12 9 -12 9 -12 10 -12 9 -11 10 -11 10 -12 10 -12 10 -11 11 -11 11 -11 11 -11 11 0 0 0 0 0 0 0 0 0 0 ]
26.81189274787903,[110 96 6 0 0 0 0 0 0 0 0 0 -9 16 -10 15 -10 14 -11 14 -11 14 -11 14 -12 14 -12 13 -12 13 -12 12 -13 12 -12 12 -13 11 -13 11 -13 11 -12 11 -13 11 -11 10 -12 11 -12 11 -11 10 -11 10 -11 10 -11 10 -11 10 -11 10 0 0 -9 11 -10 11 -9 11 -9 11 -9 11 -9 11 -8 11 -8 11 -8 11 -7 11 -8 12 -7 12 -7 12 -7 13 -6 13 -6 13 -6 13 -5 13 -5 14 -5 13 -5 14 -5 14 -4 14 -4 14 -4 15 -4 15 0 0 0 0 0 0 0 0 0 0 ]
26.89531373977661,[110 96 6 0 0 0 0 0 0 0 0 0 8 11 7 12 7 12 7 12 6 12 6 13 6 13 5 13 5 13 4 13 4 12 4 13 4 12 3 12 3 12 3 12 3 12 3 12 3 12 3 11 3 12 3 11 3 11 3 11 3 11 3 11 0 0 4 10 3 10 4 10 4 10 4 10 5 9 5 10 5 9 5 9 5 9 5 9 6 9 6 9 6 9 6 9 7 9 7 9 7 8 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 0 0 0 0 0 0 0 0 0 0 ]
27.000892162322998,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -18 -3 -18 -2 -19 -2 -18 -1 -19 -1 -18 0 -18 0 -18 0 -18 1 -18 1 -18 1 -17 2 -17 1 -17 2 -17 2 -17 1 -17 1 -16 2 -16 2 -16 2 -16 1 -16 1 -16 1 -15 1 -15 0 -15 0 0 0 -15 0 -15 0 -15 -1 -15 -1 -15 -1 -15 -1 -15 -2 -15 -2 -15 -2 -14 -3 -14 -3 -14 -4 -14 -4 -14 -4 -14 -5 -14 -5 -15 -5 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -7 -14 -7 -14 -7 -15 0 0 0 0 0 0 0 0 0 0 ]
27.10189175605774,[110 96 6 0 0 0 0 0 0 0 0 0 -13 12 -14 12 -14 11 -15 11 -15 10 -16 9 -16 9 -16 8 -16 8 -16 7 -16 8 -16 7 -16 6 -16 6 -16 6 -15 6 -15 6 -15 6 -15 6 -15 6 -15 6 -15 6 -14 5 -14 6 -14 6 -13 6 0 0 -13 6 -13 6 -13 7 -13 6 -13 7 -13 7 -13 7 -13 7 -12 7 -12 7 -12 8 -12 8 -11 9 -11 9 -11 9 -11 9 -11 10 -11 9 -11 10 -11 10 -11 10 -11 10 -11 10 -11 11 -10 11 -10 11 0 0 0 0 0 0 0 0 0 0 ]
27.201931476593018,[110 96 6 0 0 0 0 0 0 0 0 0 -8 14 -9 13 -10 13 -10 13 -11 13 -10 12 -11 12 -11 11 -11 11 -12 11 -11 10 -11 10 -12 10 -11 10 -12 9 -11 9 -12 9 -11 9 -11 9 -11 9 -11 9 -11 8 -10 8 -10 9 -10 9 -10 9 0 0 -10 9 -9 9 -9 9 -9 9 -9 9 -9 9 -8 9 -8 10 -7 9 -8 10 -7 10 -7 11 -7 10 -7 10 -6 11 -6 11 -6 12 -6 11 -6 11 -5 12 -5 12 -5 12 -5 12 -5 13 -4 12 -4 12 0 0 0 0 0 0 0 0 0 0 ]
27.303454399108887,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -16 -2 -17 -1 -17 -1 -17 0 -17 0 -16 1 -16 2 -16 2 -16 2 -16 2 -16 2 -16 3 -15 3 -15 3 -15 3 -15 3 -14 3 -14 3 -14 3 -14 3 -14 3 -13 3 -13 2 -13 3 -13 2 -14 0 0 2 -13 2 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -13 0 -13 0 -13 -1 -13 -1 -13 -1 -13 -1 -13 -2 -13 -2 -13 -2 -13 -2 -13 -2 -14 -2 -13 -3 -13 -3 -13 -3 -14 -4 -14 -4 -14 -4 -14 0 0 0 0 0 0 0 0 0 0 ]
27.390409469604492,[110 96 6 0 0 0 0 0 0 0 0 0 11 8 11 8 11 8 11 9 10 9 10 9 10 10 9 10 9 10 9 10 9 10 8 10 8 10 8 10 8 10 8 10 8 10 7 10 7 10 7 9 7 9 7 9 7 9 7 9 7 9 7 8 0 0 7 8 7 8 8 8 8 7 8 7 8 7 8 7 8 7 8 6 9 7 9 6 9 6 9 6 9 6 10 6 10 5 10 5 10 5 10 5 10 5 11 5 10 5 11 4 11 4 11 4 11 4 0 0 0 0 0 0 0 0 0 0 ]
27.4859459400177,[110 96 6 0 0 0 0 0 0 0 0 0 13 -6 13 -6 13 -5 13 -5 14 -5 14 -4 13 -3 13 -3 13 -3 13 -2 13 -3 13 -2 13 -2 13 -2 13 -2 12 -2 12 -2 12 -2 12 -1 12 -2 12 -2 12 -2 11 -2 12 -2 12 -2 11 -2 0 0 11 -2 11 -3 11 -3 10 -3 10 -3 10 -4 11 -4 10 -4 10 -4 10 -4 10 -5 10 -5 10 -5 10 -5 10 -6 10 -6 10 -6 10 -6 10 -6 9 -7 10 -7 9 -7 10 -7 9 -8 9 -8 9 -8 0 0 0 0 0 0 0 0 0 0 ]
27.573888540267944,[110 96 6 0 0 0 0 0 0 0 0 0 13 4 13 4 13 4 13 5 13 6 12 6 12 7 12 7 12 7 11 7 12 7 11 7 11 7 11 7 10 7 10 7 10 7 10 7 10 7 9 7 9 7 9 7 9 7 10 6 9 6 9 6 0 0 9 6 9 5 9 5 9 5 10 5 10 5 10 4 10 4 10 4 10 4 10 3 10 3 10 3 10 3 11 3 11 2 11 2 11 2 11 2 11 2 11 2 11 1 11 1 12 1 12 1 12 1 0 0 0 0 0 0 0 0 0 0 ]
27.681888580322266,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -4 -14 -5 -14 -6 -14 -6 -13 -6 -13 -7 -13 -7 -13 -7 -12 -7 -12 -8 -12 -8 -12 -8 -12 -8 -11 -8 -11 -8 -11 -8 -11 -8 -10 -8 -11 -8 -11 -8 -10 -8 -10 -8 -10 -8 -10 -8 -10 -7 -10 -7 0 0 -10 -7 -10 -6 -10 -6 -10 -6 -10 -6 -10 -6 -11 -6 -10 -6 -11 -5 -11 -5 -11 -5 -11 -5 -11 -4 -11 -4 -11 -4 -11 -4 -11 -4 -12 -4 -12 -4 -12 -3 -12 -3 -12 -3 -12 -3 -12 -3 -12 -3 -13 -3 0 0 0 0 0 0 0 0 0 0 ]
27.798435926437378,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -1 -19 -2 -19 -2 -19 -3 -18 -4 -19 -4 -18 -5 -18 -6 -18 -6 -17 -6 -17 -6 -17 -7 -17 -6 -17 -7 -17 -7 -16 -7 -16 -7 -15 -7 -16 -7 -15 -7 -15 -7 -15 -7 -14 -7 -14 -6 -15 -6 -14 -6 0 0 -14 -6 -14 -5 -15 -5 -14 -5 -15 -5 -14 -5 -14 -4 -14 -4 -14 -4 -14 -4 -15 -3 -15 -3 -15 -2 -15 -2 -15 -3 -15 -2 -15 -2 -15 -1 -15 -2 -15 -2 -16 -2 -16 -1 -16 -1 -16 0 -16 0 -16 0 0 0 0 0 0 0 0 0 0 0 ]
27.873451948165894,[110 96 6 0 0 0 0 0 0 0 0 0 9 11 8 11 7 11 7 12 6 12 6 12 6 12 6 12 5 13 5 12 5 12 5 12 5 12 4 12 4 12 4 12 4 12 4 11 3 12 3 11 3 11 3 11 4 11 4 11 4 10 4 10 0 0 4 10 4 10 4 10 4 9 5 9 5 9 5 9 5 9 5 9 6 8 6 9 6 9 6 9 7 9 6 8 7 9 7 8 8 8 7 8 8 8 8 8 8 8 8 8 8 8 9 8 9 7 0 0 0 0 0 0 0 0 0 0 ]
27.972113609313965,[110 96 6 0 0 0 0 0 0 0 0 0 3 -19 4 -18 6 -19 6 -18 7 -18 6 -18 7 -18 7 -17 8 -17 9 -17 8 -16 9 -16 9 -16 9 -15 9 -15 9 -15 9 -14 9 -14 9 -14 9 -14 8 -14 8 -14 8 -14 8 -13 8 -14 8 -14 0 0 7 -14 7 -14 6 -14 6 -14 6 -14 6 -14 5 -14 5 -14 5 -14 4 -14 4 -14 4 -15 4 -15 4 -15 4 -15 3 -15 3 -16 3 -16 2 -16 2 -16 2 -16 2 -16 2 -16 2 -16 1 -16 1 -16 0 0 0 0 0 0 0 0 0 0 ]
28.089410543441772,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -3 -19 -4 -18 -5 -18 -6 -17 -6 -18 -6 -17 -7 -17 -7 -17 -8 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -15 -8 -15 -8 -14 -8 -15 -8 -14 -8 -14 -8 -14 -8 -14 -7 -14 -7 -14 -7 -14 -7 0 0 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -14 -5 -14 -5 -14 -4 -14 -4 -14 -4 -14 -3 -15 -3 -15 -3 -15 -3 -14 -3 -15 -3 -14 -2 -15 -2 -15 -2 -15 -1 -16 -1 -16 -1 -15 -1 -16 0 -16 -1 -16 0 0 0 0 0 0 0 0 0 0 0 ]
28.194451332092285,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -19 -5 -18 -4 -19 -4 -19 -3 -19 -3 -19 -3 -19 -2 -19 -1 -19 -1 -19 -1 -19 0 -19 0 -18 0 -18 0 -18 0 -17 1 -17 0 -17 1 -17 1 -17 0 -17 1 -17 0 -16 0 -16 0 -16 0 -16 0 0 -1 -16 -1 -15 -1 -16 -2 -15 -2 -15 -2 -15 -2 -15 -3 -15 -3 -15 -4 -15 -4 -15 -4 -15 -4 -15 -4 -15 -5 -15 -5 -15 -5 -15 -6 -15 -6 -15 -6 -15 -7 -15 -7 -15 -7 -15 -7 -15 -8 -15 -8 -15 0 0 0 0 0 0 0 0 0 0 ]
28.30203866958618,[110 96 6 0 0 0 0 0 0 0 0 0 -7 -13 -6 -14 -6 -14 -5 -15 -5 -14 -5 -14 -4 -14 -3 -14 -3 -14 -3 -14 -3 -14 -3 -14 -2 -14 -2 -14 -2 -14 -2 -13 -2 -14 -1 -13 -1 -13 -1 -13 -1 -13 -1 -13 -2 -13 -1 -13 -1 -12 -2 -12 0 0 -2 -12 -2 -12 -2 -12 -3 -11 -3 -12 -3 -12 -3 -11 -3 -11 -3 -11 -4 -11 -4 -11 -4 -11 -4 -11 -5 -11 -5 -11 -5 -11 -5 -11 -5 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -7 -11 -7 -11 -7 -11 0 0 0 0 0 0 0 0 0 0 ]
28.40988564491272,[110 96 6 0 0 0 0 0 0 0 0 0 -11 18 -12 17 -13 17 -13 17 -14 16 -14 16 -15 16 -15 15 -15 14 -15 14 -15 13 -16 13 -16 13 -16 12 -16 12 -15 12 -15 11 -15 11 -15 11 -15 11 -15 11 -14 11 -14 11 -14 11 -14 11 -13 11 0 0 -13 11 -13 11 -13 11 -12 11 -12 12 -12 12 -12 12 -12 12 -11 12 -11 12 -10 13 -11 13 -11 13 -11 14 -10 13 -10 13 -10 14 -9 14 -9 14 -9 14 -9 15 -9 15 -9 15 -9 16 -8 15 -8 16 0 0 0 0 0 0 0 0 0 0 ]
28.503724813461304,[110 96 6 0 0 0 0 0 0 0 0 0 16 8 16 10 15 10 15 10 14 11 14 12 14 12 14 12 13 12 12 12 12 12 12 13 12 12 11 12 11 12 11 12 11 13 10 12 11 12 10 11 10 11 10 11 10 11 10 11 10 10 11 10 0 0 11 10 10 9 11 9 11 9 11 9 11 8 11 8 11 8 12 7 11 7 12 7 12 7 13 6 13 6 13 6 13 6 13 5 13 5 14 5 14 5 14 5 14 4 14 4 15 4 15 4 15 4 0 0 0 0 0 0 0 0 0 0 ]
28.58793544769287,[110 96 6 0 0 0 0 0 0 0 0 0 11 8 11 9 10 9 10 9 9 9 10 10 9 10 9 10 9 10 8 10 8 10 8 10 7 10 7 10 7 10 7 10 7 10 6 10 7 10 6 10 6 9 6 9 6 9 6 9 6 9 6 9 0 0 7 8 6 8 7 8 7 8 7 8 7 8 7 8 7 7 7 7 7 7 8 7 8 7 8 7 8 7 8 6 9 6 9 6 9 6 9 6 9 5 9 5 9 6 9 5 10 5 10 5 10 5 0 0 0 0 0 0 0 0 0 0 ]
28.674469470977783,[110 96 6 0 0 0 0 0 0 0 0 0 7 16 7 17 6 17 5 17 5 17 4 18 4 18 3 18 3 18 2 17 2 17 1 17 1 17 1 17 0 16 1 16 0 16 0 16 0 16 0 16 0 15 0 15 1 15 1 15 0 15 1 15 0 0 1 14 1 14 1 14 2 14 2 14 2 14 3 13 3 13 3 13 4 13 4 14 3 13 4 13 4 13 4 13 5 13 5 13 5 13 6 13 6 13 6 13 6 13 7 13 7 13 7 13 7 13 0 0 0 0 0 0 0 0 0 0 ]
28.770299196243286,[110 96 6 0 0 0 0 0 0 0 0 0 -12 8 -12 8 -13 8 -13 7 -13 6 -13 6 -13 6 -13 5 -13 5 -13 5 -13 5 -13 4 -13 4 -13 4 -13 4 -13 4 -13 3 -12 3 -13 4 -12 3 -12 3 -12 3 -12 3 -12 4 -12 4 -11 3 0 0 -11 4 -11 4 -11 4 -11 4 -11 5 -11 5 -10 5 -10 5 -10 5 -10 5 -10 6 -9 6 -10 6 -9 7 -9 6 -10 7 -9 7 -9 7 -9 7 -9 7 -9 8 -9 8 -9 8 -9 9 -9 8 -8 9 0 0 0 0 0 0 0 0 0 0 ]
28.87872076034546,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -2 -19 -2 -19 -3 -19 -3 -19 -4 -19 -5 -19 -5 -18 -5 -18 -6 -18 -6 -18 -7 -17 -6 -17 -7 -17 -7 -17 -7 -16 -7 -16 -7 -16 -7 -16 -7 -15 -7 -15 -7 -16 -6 -15 -6 -15 -6 -15 -6 -15 -6 0 0 -14 -5 -15 -5 -15 -5 -15 -4 -15 -4 -15 -4 -15 -4 -15 -3 -14 -3 -15 -3 -15 -2 -15 -2 -15 -2 -15 -1 -15 -2 -16 -1 -15 -1 -16 -1 -16 0 -16 0 -16 0 -16 1 -16 1 -16 1 -16 1 -16 1 0 0 0 0 0 0 0 0 0 0 ]
28.977723121643066,[110 96 6 0 0 0 0 0 0 0 0 0 9 -13 10 -13 10 -13 11 -13 11 -12 11 -12 12 -11 12 -10 12 -10 12 -10 12 -10 12 -9 12 -9 12 -9 12 -8 12 -8 12 -8 11 -8 12 -8 12 -8 11 -8 11 -8 11 -8 11 -8 11 -8 10 -8 0 0 10 -8 10 -8 10 -8 9 -8 9 -9 9 -9 9 -9 9 -9 8 -9 8 -9 8 -10 8 -10 8 -10 8 -10 7 -11 8 -10 8 -11 7 -11 7 -11 7 -11 7 -12 7 -12 7 -12 6 -12 7 -12 6 -12 0 0 0 0 0 0 0 0 0 0 ]
29.088905096054077,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -13 -8 -13 -7 -13 -7 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -14 -4 -14 -5 -15 -4 -14 -4 -14 -3 -14 -3 -14 -4 -13 -3 -13 -3 -13 -3 -13 -3 -13 -3 -13 -3 -12 -3 -12 -3 -12 -3 -12 -4 -12 0 0 -4 -11 -4 -11 -4 -11 -5 -11 -4 -11 -4 -11 -5 -11 -5 -11 -5 -10 -6 -10 -6 -10 -6 -10 -6 -10 -6 -10 -7 -10 -7 -10 -7 -10 -8 -10 -8 -10 -8 -10 -8 -10 -8 -10 -8 -10 -9 -10 -9 -9 -9 -9 0 0 0 0 0 0 0 0 0 0 ]
29.187735557556152,[110 96 6 0 0 0 0 0 0 0 0 0 -13 6 -13 6 -14 5 -14 5 -14 4 -14 4 -14 4 -14 4 -14 3 -14 3 -14 3 -14 2 -14 2 -13 2 -14 2 -13 2 -13 2 -12 1 -13 2 -12 1 -12 1 -12 1 -12 1 -12 2 -12 2 -12 2 0 0 -11 2 -11 2 -11 3 -11 2 -11 3 -11 3 -11 3 -11 3 -11 3 -10 3 -11 4 -11 4 -11 5 -11 5 -10 4 -10 5 -10 5 -10 5 -10 5 -10 6 -10 6 -10 6 -10 6 -10 7 -10 6 -10 7 0 0 0 0 0 0 0 0 0 0 ]
29.29587149620056,[110 96 6 0 0 0 0 0 0 0 0 0 -14 3 -15 2 -15 2 -15 1 -15 1 -14 1 -15 0 -15 0 -15 -1 -15 -1 -14 0 -14 -1 -14 -1 -14 -1 -14 -1 -14 -2 -13 -2 -13 -2 -13 -1 -13 -2 -13 -1 -12 -2 -12 -1 -12 -1 -12 -1 -12 -1 0 0 -12 -1 -12 0 -12 0 -12 0 -12 0 -12 0 -12 1 -12 1 -11 1 -11 2 -12 2 -12 2 -12 3 -11 3 -11 3 -11 3 -11 3 -12 3 -11 3 -11 4 -12 4 -12 4 -12 5 -11 5 -12 5 -11 5 0 0 0 0 0 0 0 0 0 0 ]
29.391082048416138,[110 96 6 0 0 0 0 0 0 0 0 0 17 11 16 12 16 13 16 13 15 14 14 14 14 15 14 15 13 15 12 15 12 16 12 15 12 15 11 15 11 15 11 15 10 15 10 15 10 15 10 14 10 14 9 14 10 14 10 14 10 13 10 13 0 0 10 13 10 12 10 12 10 12 11 12 11 11 11 11 11 11 11 11 12 11 12 10 12 10 13 10 12 10 13 10 13 9 14 9 14 9 14 9 14 9 14 9 14 8 15 8 15 8 15 8 15 8 0 0 0 0 0 0 0 0 0 0 ]
29.499396085739136,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -3 -14 -4 -14 -5 -14 -5 -14 -5 -14 -6 -14 -6 -14 -6 -13 -7 -13 -7 -13 -7 -12 -7 -13 -7 -12 -7 -12 -7 -12 -7 -11 -7 -11 -7 -11 -7 -11 -7 -11 -7 -11 -6 -11 -7 -11 -6 -11 -6 -11 -6 0 0 -11 -5 -11 -5 -11 -5 -11 -5 -11 -5 -11 -5 -11 -4 -11 -4 -11 -4 -11 -4 -12 -3 -12 -3 -12 -3 -12 -2 -12 -3 -12 -3 -12 -2 -12 -2 -12 -2 -12 -2 -12 -1 -12 -1 -13 -1 -13 -1 -13 -1 -13 -1 0 0 0 0 0 0 0 0 0 0 ]
29.595870971679688,[110 96 6 0 0 0 0 0 0 0 0 0 11 -10 11 -9 11 -9 12 -9 12 -8 12 -8 12 -7 12 -7 12 -6 12 -6 12 -6 12 -6 12 -6 12 -5 12 -5 12 -5 12 -5 11 -5 12 -5 12 -5 12 -5 11 -5 10 -5 11 -5 11 -5 10 -5 0 0 10 -6 10 -6 10 -6 9 -6 9 -6 9 -6 9 -6 9 -7 9 -6 9 -7 8 -7 8 -8 8 -8 8 -8 8 -8 8 -9 8 -9 8 -9 8 -9 8 -9 8 -9 8 -9 7 -10 7 -10 7 -10 7 -10 0 0 0 0 0 0 0 0 0 0 ]
29.691255807876587,[110 96 6 0 0 0 0 0 0 0 0 0 9 -11 10 -10 10 -11 10 -10 11 -10 11 -9 11 -9 11 -8 11 -8 11 -8 11 -8 11 -7 12 -7 11 -7 11 -7 11 -6 11 -6 11 -6 11 -7 11 -6 10 -6 10 -6 10 -6 10 -7 10 -7 10 -6 0 0 9 -7 9 -7 9 -7 9 -7 9 -7 8 -8 9 -8 8 -8 8 -8 7 -8 8 -8 8 -9 7 -9 7 -9 7 -9 7 -9 7 -10 7 -10 7 -10 6 -10 6 -10 6 -11 6 -11 6 -11 6 -11 6 -11 0 0 0 0 0 0 0 0 0 0 ]
29.784929513931274,[110 96 6 0 0 0 0 0 0 0 0 0 18 -4 18 -3 19 -2 18 -2 19 -1 18 0 18 0 18 1 18 1 18 1 18 2 17 2 17 2 17 2 17 2 17 2 15 3 16 3 16 2 16 3 15 2 15 2 15 2 15 2 15 2 15 2 0 0 14 1 15 1 14 1 15 0 14 0 14 0 14 0 14 -1 14 -1 14 -1 14 -2 14 -2 14 -2 14 -3 15 -3 14 -3 15 -4 14 -4 14 -4 15 -4 15 -4 15 -5 15 -5 14 -6 14 -6 14 -6 0 0 0 0 0 0 0 0 0 0 ]
29.883267641067505,[110 96 6 0 0 0 0 0 0 0 0 0 4 -14 4 -14 5 -14 5 -14 6 -13 6 -13 6 -13 7 -13 7 -12 7 -12 7 -12 7 -12 7 -12 7 -11 7 -11 7 -11 7 -11 7 -10 7 -10 7 -11 7 -10 7 -10 6 -10 6 -10 6 -10 6 -10 0 0 6 -10 5 -10 6 -10 5 -10 5 -10 5 -11 5 -10 4 -11 4 -10 4 -10 3 -11 3 -11 3 -11 3 -11 3 -12 3 -11 3 -12 2 -12 2 -12 2 -12 2 -12 2 -12 1 -12 1 -13 1 -12 1 -12 0 0 0 0 0 0 0 0 0 0 ]
29.988877296447754,[110 96 6 0 0 0 0 0 0 0 0 0 16 -16 18 -16 18 -15 19 -14 19 -14 19 -13 20 -11 20 -11 20 -11 20 -11 20 -11 19 -11 20 -10 20 -10 20 -9 19 -9 19 -8 19 -8 19 -8 19 -7 19 -8 18 -8 18 -8 17 -9 18 -9 17 -9 0 0 16 -9 17 -9 17 -9 15 -9 16 -10 16 -10 15 -10 15 -10 15 -10 15 -11 14 -12 14 -12 14 -12 14 -13 14 -12 13 -13 13 -14 14 -13 14 -13 14 -14 13 -14 13 -14 13 -15 13 -16 12 -16 12 -16 0 0 0 0 0 0 0 0 0 0 ]
30.084875106811523,[110 96 6 0 0 0 0 0 0 0 0 0 10 -10 11 -9 11 -9 11 -9 12 -8 12 -8 12 -8 12 -7 12 -6 12 -6 12 -6 12 -6 12 -6 12 -5 12 -5 12 -5 12 -5 11 -5 12 -5 12 -4 11 -4 11 -5 11 -4 11 -5 11 -4 10 -5 0 0 10 -5 10 -5 10 -5 10 -5 10 -6 10 -6 10 -6 9 -6 9 -6 9 -6 9 -7 9 -7 9 -7 9 -7 9 -7 9 -7 9 -8 9 -8 9 -8 8 -8 9 -8 8 -8 8 -9 8 -9 8 -9 8 -9 0 0 0 0 0 0 0 0 0 0 ]
30.16827964782715,[110 96 6 0 0 0 0 0 0 0 0 0 11 9 10 9 10 10 9 10 9 11 9 11 8 11 8 11 8 11 7 11 7 11 7 11 6 11 6 11 6 11 6 11 6 11 6 11 5 11 5 11 5 10 5 10 5 10 5 10 5 10 5 9 0 0 6 9 6 9 6 9 6 9 6 9 6 9 6 8 6 8 7 8 7 8 7 8 7 8 7 8 8 8 8 7 8 7 8 7 9 7 9 7 9 7 9 7 9 7 9 7 9 6 10 6 10 6 0 0 0 0 0 0 0 0 0 0 ]
30.267204523086548,[110 96 6 0 0 0 0 0 0 0 0 0 1 -15 1 -15 2 -15 3 -15 3 -15 3 -14 4 -14 4 -14 4 -14 5 -14 4 -14 5 -13 5 -13 5 -13 5 -13 5 -12 5 -12 5 -12 5 -12 5 -12 5 -12 5 -12 4 -12 4 -12 4 -12 4 -12 0 0 3 -11 4 -12 3 -11 3 -11 3 -11 3 -12 3 -12 2 -12 2 -11 1 -12 1 -12 1 -12 1 -12 1 -12 0 -12 0 -12 0 -12 0 -12 0 -12 0 -12 -1 -12 -1 -13 -1 -13 -1 -13 -2 -13 -2 -13 0 0 0 0 0 0 0 0 0 0 ]
30.36349129676819,[110 96 6 0 0 0 0 0 0 0 0 0 -9 11 -9 11 -10 11 -10 10 -11 10 -10 9 -11 9 -11 9 -11 9 -11 8 -11 8 -11 7 -12 7 -12 7 -12 7 -11 7 -11 7 -11 6 -11 6 -11 6 -11 6 -11 6 -11 6 -11 6 -10 6 -10 6 0 0 -10 6 -9 7 -9 7 -9 7 -9 7 -9 7 -9 7 -9 7 -8 7 -8 7 -8 8 -8 8 -8 8 -8 8 -7 8 -7 8 -8 9 -7 9 -7 9 -7 9 -7 9 -7 9 -7 10 -7 10 -7 10 -6 10 0 0 0 0 0 0 0 0 0 0 ]
30.477942943572998,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -5 -19 -7 -17 -7 -18 -7 -17 -8 -17 -9 -17 -9 -17 -10 -16 -10 -16 -10 -16 -10 -15 -10 -15 -10 -14 -11 -15 -11 -14 -10 -15 -11 -14 -10 -13 -11 -13 -10 -13 -10 -13 -10 -13 -10 -13 -9 -12 -9 -13 -9 0 0 -13 -8 -12 -8 -13 -8 -13 -8 -13 -8 -13 -7 -13 -7 -13 -7 -14 -7 -14 -6 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -15 -5 -14 -5 -15 -5 -15 -4 -15 -4 -16 -4 -15 -4 -15 -4 -16 -4 -16 -3 -16 -3 0 0 0 0 0 0 0 0 0 0 ]
30.57326650619507,[110 96 6 0 0 0 0 0 0 0 0 0 9 -11 9 -11 10 -11 10 -10 10 -10 11 -10 11 -9 11 -9 11 -9 11 -8 11 -8 11 -8 11 -8 11 -7 11 -7 10 -7 10 -7 10 -7 11 -7 10 -7 10 -7 10 -7 10 -7 10 -7 9 -7 9 -7 0 0 9 -7 9 -7 9 -7 8 -7 8 -8 8 -8 8 -8 8 -8 7 -8 7 -8 7 -9 7 -9 7 -9 7 -9 6 -9 6 -9 6 -10 6 -10 6 -10 6 -10 6 -10 5 -10 6 -11 5 -11 5 -11 5 -11 0 0 0 0 0 0 0 0 0 0 ]
30.675460815429688,[110 96 6 0 0 0 0 0 0 0 0 0 -14 3 -15 2 -14 2 -15 1 -15 1 -15 0 -14 0 -15 0 -14 -1 -14 -1 -14 -1 -14 -1 -14 -2 -14 -2 -14 -1 -13 -2 -14 -2 -13 -3 -13 -2 -13 -2 -13 -2 -12 -2 -12 -2 -12 -2 -12 -2 -12 -2 0 0 -12 -1 -12 -1 -12 -1 -11 -1 -12 0 -12 0 -12 0 -12 0 -11 0 -11 1 -11 1 -11 1 -12 1 -11 2 -12 2 -12 2 -11 2 -12 2 -12 2 -12 3 -12 3 -12 3 -11 3 -12 4 -12 3 -12 4 0 0 0 0 0 0 0 0 0 0 ]
30.771875619888306,[110 96 6 0 0 0 0 0 0 0 0 0 11 -8 12 -7 12 -7 12 -7 12 -7 13 -6 13 -5 13 -5 13 -5 13 -5 12 -4 12 -4 13 -4 12 -4 13 -4 12 -4 12 -4 11 -3 12 -4 12 -3 11 -3 11 -4 11 -3 11 -4 11 -4 10 -4 0 0 10 -4 10 -4 10 -5 10 -5 10 -5 10 -5 10 -5 9 -5 9 -6 9 -6 9 -6 9 -6 9 -7 9 -7 8 -7 8 -7 9 -8 8 -8 8 -8 8 -8 8 -8 8 -8 8 -9 8 -9 8 -9 8 -9 0 0 0 0 0 0 0 0 0 0 ]
